Ticker,Description,Market Capitalization,Last,Change %,Weekly Performance,Volume,Volume*Price,Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (50),Total Revenue (FY),Sector,EBITDA (TTM),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ),
COSMOFILMS,COSMO FILMS LTD,30097648426,1715.5,3.41189945,1.09313769,62033,106417611.5,1709.572641,1697.064754,1617.671733,22518900000,Process Industries,5366500000,4.43207,,16-Feb-22
BAJAJHIND,BAJAJ HINDUSTHAN S,18904928027,15.25,3.38983051,-10.02949853,3944053,60146808.25,15.68029026,15.90814461,15.61853609,66659300000,Process Industries,2309300000,30.4434,,16-Feb-22
TECHNOE,TECHNO ELECTRIC &,26883999329,251.8,3.38739479,1.00280786,105421,26545007.8,246.8470336,247.3695988,248.1899914,8836296000,Industrial Services,2021595000,12.267,,16-Feb-22
SPARC,SUN PHARMA ADV,80227656818,315.35,3.37649566,-2.77478033,655515,206716655.3,315.9867461,315.5461586,302.621264,2529571000,Health Technology,-1711400000,,,16-Feb-22
UTTAMSUGAR,UTTAM SUGAR MILLS,7867894800,213.15,3.37051406,-10.29040404,310960,66281124,217.294953,216.6452943,206.5550485,18185903000,Process Industries,2569300000,5.27725,,16-Feb-22
PRAKASH,PRAKASH INDUSTRIES,10941900648,63,3.36341263,-2.85273709,658571,41489973,62.19764526,61.28043327,60.64404873,32158600000,Non-Energy Minerals,3865600000,5.7635,,16-Feb-22
HIMATSEIDE,HIMATSINGKA SEIDE,18327798490,192.45,3.32885906,-4.65692346,367654,70755012.3,202.7660063,214.7385942,227.0413655,21583695000,Process Industries,5575200000,18.6783,,16-Feb-22
NESCO,NESCO LTD,38051901044,559.15,3.32624965,-1.17532697,35289,19731844.35,562.7674103,569.823012,580.4538171,2910977000,Producer Manufacturing,2044938000,18.7542,,16-Feb-22
LASA,LASA SUPERGENERICS,2027532461,51.4,3.31658291,-3.2925682,221049,11361918.6,54.83505878,59.70602536,64.38250397,2021186000,Process Industries,137857000,5.4433,,16-Feb-22
GREENPLY,GREENPLY INDUSTRIE,23568983599,198.55,3.30385016,0.02518892,214645,42617764.75,198.8812551,201.9643477,205.3654296,11653444000,Producer Manufacturing,1512100000,17.6586,,16-Feb-22
FDC,FDC LTD,51343582932,313.65,3.29326527,0.09573959,875971,274748304.2,304.1473043,300.7460528,300.1244607,13244697000,Health Technology,2860850000,12.9329,,16-Feb-22
DATAMATICS,DATAMATICS GLOBAL,16776981672,293.8,3.28704517,-1.90317195,160942,47284759.6,296.6825744,303.8331664,309.0643526,11490530000,Technology Services,1836440000,,,16-Feb-22
NBVENTURES,NAVA BHARAT VENTUR,20073145034,132.5,3.23334632,-6.19469027,678052,89841890,131.7902888,128.9671338,122.9145006,25433360000,Utilities,11956765000,4.23308,,16-Feb-22
PRAJIND,PRAJ INDUSTRIES,66792720131,375.5,3.23024055,-7.59197736,863368,324194684,388.4760995,394.1092668,380.1330801,13046687000,Producer Manufacturing,1916700000,28.1027,,16-Feb-22
ASHAPURMIN,ASHAPURA MINE CHEM,9628911945,108.7,3.2288699,7.14637753,200414,21785001.8,107.9680203,109.1472427,108.7910039,11481124000,Non-Energy Minerals,1187399000,9.15742,,16-Feb-22
REPCOHOME,REPCO HOME FIN LTD,14329679563,237,3.22299652,-10.54916022,324238,76844406,255.8854057,260.4383475,268.919757,13922300000,Finance,5047100000,9.17917,,16-Feb-22
NAGAFERT,NAGARJUNA FERTILIZ,7457870740,12.9,3.2,3.2,1180041,15222528.9,12.95472017,13.07684184,12.60135357,4571834000,Process Industries,-2530361000,,,16-Feb-22
ORIENTPPR,ORIENT PAPER & IND,6301909545,30.7,3.19327731,-4.51010886,1168358,35868590.6,31.20345069,31.68905393,31.96447682,4401307000,Process Industries,-161966000,,,16-Feb-22
SOTL,SAVITA OIL TECHNOL,14688674523,1093.8,3.18381208,-5.19199099,14415,15767127,1119.932247,1139.487377,1171.51038,18988994000,Process Industries,3897542000,4.44581,,16-Feb-22
DBL,DILIP BUILDCON LTD,44244649550,312.35,3.17093311,-11.42776124,1311609,409681071.2,335.3436586,355.0245656,409.7239679,96059198000,Industrial Services,11383035000,11.1145,,16-Feb-22
SHREDIGCEM,SHREE DIGVIJAY CEMENT,9508834162,68.6,3.15789474,-3.92156863,184163,12633581.8,69.85983654,71.64770169,74.00032055,5028225000,Non-Energy Minerals,1347583000,7.42692,,16-Feb-22
CREDITACC,CREDITACCESS GRAME,1.09759E+11,727.35,3.15558077,-3.99920808,279163,203049208.1,708.6400249,678.9960361,641.2647638,24660700000,Finance,10841200000,9.70065,,16-Feb-22
GRAUWEIL,GRAUER & WEIL IND LTD,12933562837,58.85,3.15512708,-2.56622517,186712,10988001.2,59.34395506,60.37467541,61.03724963,6032452000,Process Industries,1284200000,6.25205,,16-Feb-22
STAR,STRIDES PHARMA SCI,32652210969,374.85,3.10823821,-5.10126582,1170918,438918612.3,382.6017781,395.0319896,428.0391273,32802660000,Health Technology,1073630000,18.74,,16-Feb-22
GEECEE,GEECEE VENTURES,3277913349,161.3,3.10003196,-6.32984901,77720,12536236,157.6312943,156.5574917,153.8772318,420005000,Process Industries,302561000,-0.238453,,16-Feb-22
VETO,VETO SWITCHGEARS A,1982220869,106.55,3.09627479,-3.35600907,100668,10726175.4,107.9834795,109.448542,110.3690347,1809899736,Producer Manufacturing,338307000,10.3677,,16-Feb-22
VIPIND,VIP INDUSTRIES,87517909260,639.15,3.08870968,-3.76420989,436247,278827270.1,637.6472682,623.3454283,594.4816984,6183900000,Consumer Durables,1150500000,,,16-Feb-22
ENDURANCE,ENDURANCE TECH,1.93186E+11,1413.2,3.08556423,-3.34780973,191311,270360705.2,1468.656036,1531.249469,1609.477644,64371770000,Producer Manufacturing,10396810000,21.4946,,16-Feb-22
BANSWRAS,BANSWARA SYNTEX,3869937447,233.55,3.06707855,-5.2535497,44401,10369853.55,246.7265339,258.9840744,254.7781654,7773021000,Process Industries,1071293000,5.71027,,16-Feb-22
KOTHARIPET,KOTHARI PETROCHEM,5231444819,91.6,3.03712036,-3.01746956,166145,15218882,93.5068666,93.4903309,83.70907901,2280340000,Process Industries,482039000,3.79386,,16-Feb-22
EMKAY,EMKAY GLOBAL FIN,2895227046,121.1,3.01999149,-2.49597424,83074,10060261.4,121.2212775,120.2490916,115.9035186,1520470000,Finance,685463000,-5.44956,,16-Feb-22
CARBORUNIV,CARBORUNDUM UNVRSL,1.59679E+11,865.8,3.01011303,-0.41407867,108204,93683023.2,863.3019812,878.9385368,897.1744787,26317080000,Process Industries,5841600000,19.2718,,16-Feb-22
CREST,CREST VENTURES,4890516268,183.2,3.00815294,16.57651925,62494,11448900.8,165.6466468,158.5872332,151.0614247,544872438,Finance,106746000,262.724,,16-Feb-22
