,,,,,,,,,,,,,,,Sum of Last,Column Labels,,,,,,,,,,,,,
,,,,,,,,,,,,,2,,HATSUN,1134.4,,,,,,,,,,,1117.95,,2252.35
,,,,,,,,,,,,,1,,HBLPOWER,,,,,,,,,,,,,65.25,65.25
,,,,,,,,,,,,,1,,HEG,,,,,,,,1386.4,,,,,,1386.4
,,,,,,,,,,,,,1,,HERITGFOOD,,,,,,,317.65,,,,,,,317.65
,,,,,,,,,,,,,2,,HESTERBIO,,,2495.7,,,,,,,2460.2,,,,4955.9
,,,,,,,,,,,,,2,,HGINFRA,660.5,,,,,,633.85,,,,,,,1294.35
,,,,,,,,,,,,,2,,HGS,,,,,,,,2630.5,2774.25,,,,,5404.75
,,,,,,,,,,,,,1,,HIKAL,,,,,,,,,,,,,375.95,375.95
,,,,,,,,,,,,,2,,HIMATSEIDE,,,,213.25,,,,192.45,,,,,,405.7
,,,,,,,,,,,,,1,,HINDCOMPOS,,,,336.45,,,,,,,,,,336.45
,,,,,,,,,,,,,1,,HINDOILEXP,,,,,,,,,196.2,,,,,196.2
,,,,,,,,,,,,,2,,HITECH,,,570.3,596.55,,,,,,,,,,1166.85
,,,,,,,,,,,,,1,,HLEGLAS,,,,,,,,,,,,,5366.6,5366.6
,,,,,,,,,,,,,1,,HNDFDS,,,,,,,,,,2028,,,,2028
,,,,,,,,,,,,,1,,HPAL,,,,,,,381.75,,,,,,,381.75
,,,,,,,,,,,,,1,,HPL,,,,,,,69.1,,,,,,,69.1
,,,,,,,,,,,,,1,,HSCL,,,,,,,57.75,,,,,,,57.75
,,,,,,,,,,,,,1,,HSIL,,,,,,,307.35,,,,,,,307.35
,,,,,,,,,,,,,2,,HTMEDIA,37,,,,38.1,,,,,,,,,75.1
,,,,,,,,,,,,,2,,ICIL,,,,214.6,,,,203.6,,,,,,418.2
,,,,,,,,,,,,,1,,IDFC,,,,,,,62.05,,,,,,,62.05
,,,,,,,,,,,,,1,,IFBAGRO,,659.4,,,,,,,,,,,,659.4
,,,,,,,,,,,,,1,,IFBIND,,,,,,,,,949.35,,,,,949.35
,,,,,,,,,,,,,1,,IFCI,,,15,,,,,,,,,,,15
,,,,,,,,,,,,,1,,IFGLEXPOR,,,,,327.5,,,,,,,,,327.5
,,,,,,,,,,,,,1,,IGARASHI,,,,,,,,,,,,,377.3,377.3
,,,,,,,,,,,,,1,,IGPL,,,,,,,699.85,,,,,,,699.85
,,,,,,,,,,,,,2,,IMAGICAA,13.95,15.3,,,,,,,,,,,,29.25
,,,,,,,,,,,,,1,,INDBANK,29.55,,,,,,,,,,,,,29.55
,,,,,,,,,,,,,1,,INDHOTEL,,,,,,,206,,,,,,,206
,,,,,,,,,,,,,1,,INDIACEM,,,,,,,209.85,,,,,,,209.85
,,,,,,,,,,,,,1,,INDIAGLYCO,,,,,,,,,,,,,788.25,788.25
,,,,,,,,,,,,,1,,INDIANB,,,,,,,153.8,,,,,,,153.8
,,,,,,,,,,,,,1,,INDNIPPON,,,,,,,471.35,,,,,,,471.35
,,,,,,,,,,,,,1,,INDOCO,,,,,,,,374.7,,,,,,374.7
,,,,,,,,,,,,,1,,INDORAMA,,,,,,,,77.55,,,,,,77.55
,,,,,,,,,,,,,2,,INDOTECH,,,255.85,266.05,,,,,,,,,,521.9
,,,,,,,,,,,,,1,,INDOWIND,,,,,,,,,,,,,16.7,16.7
,,,,,,,,,,,,,1,,INDSWFTLAB,88,,,,,,,,,,,,,88
,,,,,,,,,,,,,1,,INDTERRAIN,,,,,,,52.25,,,,,,,52.25
,,,,,,,,,,,,,1,,INEOSSTYRO,,,,,1153.65,,,,,,,,,1153.65
,,,,,,,,,,,,,1,,INFIBEAM,,,,44.3,,,,,,,,,,44.3
,,,,,,,,,,,,,1,,INFOBEAN,,,,,,,540.4,,,,,,,540.4
,,,,,,,,,,,,,2,,INGERRAND,,,1495.25,,,,1397.8,,,,,,,2893.05
,,,,,,,,,,,,,1,,INNOVANA,,,361.35,,,,,,,,,,,361.35
