INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTIDX,BANKNIFTY,17-Dec-20,27400,PE,0,0,0,3390,689.75,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,27500,PE,0,0,0,3464.7,725.95,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,27600,PE,0,0,0,3540,763.4,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,27700,PE,0,0,0,3443.9,802.15,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,27800,PE,0,0,0,3520.8,842.1,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,27900,PE,0,0,0,3437.25,883.3,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,28000,PE,0,0,0,1050,925.75,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,28100,PE,0,0,0,3018.1,969.5,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,28200,PE,0,0,0,3091.95,1014.5,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,28300,PE,0,0,0,3167.8,1060.8,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,28400,PE,0,0,0,3243.25,1108.35,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,28500,PE,0,0,0,3319.4,1157.15,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,28600,PE,0,0,0,3396.3,1207.2,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,28700,PE,0,0,0,3473.85,1258.55,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,28800,PE,0,0,0,3477,1311.1,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,28900,PE,0,0,0,3146.7,1364.95,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,29000,PE,0,0,0,3221.9,1420,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,29100,PE,0,0,0,3297.85,1476.25,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,29200,PE,0,0,0,3374.5,1533.75,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,29300,PE,0,0,0,3451.85,1592.45,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,29400,PE,0,0,0,3136,1652.35,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,29500,PE,0,0,0,3211.75,1713.4,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,29600,PE,0,0,0,3288.2,1775.65,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,29700,PE,0,0,0,3365.35,1839,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,29800,PE,0,0,0,3443.2,1903.5,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,29900,PE,0,0,0,2976.6,1969.15,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,30000,PE,0,0,0,3050.15,2035.9,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,30100,PE,0,0,0,3125.8,2103.7,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,30200,PE,0,0,0,3201,2172.55,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,30300,PE,0,0,0,3276.9,2242.45,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,30400,PE,0,0,0,3353.55,2313.4,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,30500,PE,0,0,0,3430.9,2385.3,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,30600,PE,0,0,0,2745.15,2458.25,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,30700,PE,0,0,0,2815.35,2532.1,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,30800,PE,0,0,0,2886.35,2606.95,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,30900,PE,0,0,0,2958.1,2682.65,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,31000,PE,0,0,0,3030.7,2759.3,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,31100,PE,0,0,0,3104,2836.8,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,31200,PE,0,0,0,3179.35,2915.15,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,31300,PE,0,0,0,3254.25,2994.35,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,31400,PE,0,0,0,3329.9,3074.35,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,31500,PE,0,0,0,3406.2,3155.15,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,31600,PE,0,0,0,3483.25,3236.65,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,31700,PE,0,0,0,3376.65,3318.95,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,17-Dec-20,31800,PE,0,0,0,3453.4,3401.95,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,20900,CE,0,0,0,3529.65,7795.6,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,21000,CE,0,0,0,3452.95,7696.6,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,21100,CE,0,0,0,3591.2,7597.7,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,21200,CE,0,0,0,3516.35,7498.85,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,21300,CE,0,0,0,3443.15,7400.1,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,21400,CE,0,0,0,3369.9,7301.45,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,21500,CE,0,0,0,3673.55,7202.9,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,21600,CE,0,0,0,3599.9,7104.4,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,21700,CE,0,0,0,3527.1,7006.05,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,21800,CE,0,0,0,3455.1,6907.8,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,21900,CE,0,0,0,3383.95,6809.7,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,22000,CE,0,0,0,3313.65,6711.75,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,22100,CE,0,0,0,3244.25,6613.95,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,22200,CE,0,0,0,3175.7,6516.3,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,22300,CE,0,0,0,3107.05,6418.85,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,22400,CE,0,0,0,3040.35,6321.55,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,22500,CE,0,0,0,2974.5,6224.5,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,22600,CE,0,0,0,2909.55,6127.65,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,22700,CE,0,0,0,2845.5,6031,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,22800,CE,0,0,0,2782.35,5934.65,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,22900,CE,0,0,0,2720.05,5838.55,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,23000,CE,0,0,0,2658.7,5742.7,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,23100,CE,0,0,0,2598.25,5647.2,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,23200,CE,0,0,0,2538.7,5551.95,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,23300,CE,0,0,0,2480.1,5457.1,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,23400,CE,0,0,0,2422.35,5362.55,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,23500,CE,0,0,0,2365.55,5268.4,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,23600,CE,0,0,0,2309.65,5174.65,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,23700,CE,0,0,0,2254.65,5081.3,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,23800,CE,0,0,0,2200.6,4988.4,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,23900,CE,0,0,0,2147.4,4895.95,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,24000,CE,0,0,0,1200,4803.95,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,24100,CE,0,0,0,2043.8,4712.5,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,24200,CE,0,0,0,1993.35,4621.5,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,24300,CE,0,0,0,1943.65,4531.1,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,24400,CE,0,0,0,1895,4441.25,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,24500,CE,0,0,0,1847.2,4352,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,24600,CE,0,0,0,1800.3,4263.35,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,24700,CE,0,0,0,1754.3,4175.35,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,24800,CE,0,0,0,1709.15,4087.95,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,24900,CE,0,0,0,1664.9,4001.3,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,25000,CE,0,0,0,1621.5,3915.35,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,25100,CE,0,0,0,1578.95,3830.1,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,25200,CE,0,0,0,1537.25,3745.6,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,25300,CE,0,0,0,1496.35,3661.85,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,25400,CE,0,0,0,1456.35,3578.95,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,25500,CE,0,0,0,1417.15,3496.85,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,25600,CE,0,0,0,1378.75,3415.6,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,25700,CE,0,0,0,1341.2,3335.15,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,25800,CE,0,0,0,1304.45,3255.65,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,25900,CE,0,0,0,1268.45,3177,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,26000,CE,0,0,0,1233.3,3099.3,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,26100,CE,0,0,0,1198.9,3022.55,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,26200,CE,0,0,0,1165.25,2946.75,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,26300,CE,0,0,0,1132.35,2871.95,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,26400,CE,0,0,0,1100.2,2798.1,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,26500,CE,0,0,0,1068.8,2725.3,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,26600,CE,0,0,0,1038.15,2653.5,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,26700,CE,0,0,0,1008.2,2582.75,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,26800,CE,0,0,0,978.95,2513.05,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,26900,CE,0,0,0,950.4,2444.4,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,27000,CE,0,0,0,922.5,2376.9,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,27100,CE,0,0,0,895.3,2310.4,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,27200,CE,0,0,0,868.8,2245.05,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,27300,CE,0,0,0,842.95,2180.85,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,27400,CE,0,0,0,818.85,2117.7,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,27500,CE,0,0,0,794.35,2055.7,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,27600,CE,0,0,0,781.05,1994.85,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,27700,CE,0,0,0,756.6,1935.15,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,27800,CE,0,0,0,732.8,1876.6,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,27900,CE,0,0,0,657.8,1819.15,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,28000,CE,0,0,0,869.25,1762.9,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,28100,CE,0,0,0,841.6,1707.75,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,28200,CE,0,0,0,814.65,1653.8,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,28300,CE,0,0,0,788.4,1600.95,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,28400,CE,0,0,0,764.05,1549.3,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,28500,CE,0,0,0,739.3,1498.8,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,28600,CE,0,0,0,715.2,1449.4,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,28700,CE,0,0,0,691.8,1401.2,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,28800,CE,0,0,0,682.05,1354.1,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,28900,CE,0,0,0,799.8,1308.1,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,29000,CE,0,0,0,773.95,1263.25,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,29100,CE,0,0,0,750.05,1219.5,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,29200,CE,0,0,0,725.7,1176.9,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,29300,CE,0,0,0,702,1135.35,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,29400,CE,0,0,0,807,1094.9,0,0,250,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,29500,CE,0,0,0,748.55,1055.5,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,29600,CE,0,0,0,723.8,1017.2,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,29700,CE,0,0,0,699.8,979.95,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,29800,CE,0,0,0,676.4,943.75,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,29900,CE,0,0,0,857.25,908.55,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,30000,CE,0,0,0,829.8,874.35,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,30100,CE,0,0,0,803.05,841.15,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,30200,CE,0,0,0,777,808.95,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,30300,CE,0,0,0,752.9,777.7,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,30400,CE,0,0,0,728.35,747.45,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,30500,CE,0,0,0,704.45,718.1,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,30600,CE,0,0,0,1009.95,689.65,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,30700,CE,0,0,0,979.25,662.1,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,30800,CE,0,0,0,949.3,635.45,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,30900,CE,0,0,0,920.1,609.65,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,31000,CE,0,0,0,891.6,584.75,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,31100,CE,0,0,0,863.85,560.6,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,31200,CE,0,0,0,836.75,537.35,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,31300,CE,0,0,0,810.4,514.85,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,31400,CE,0,0,0,784.7,493.1,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,31500,CE,0,0,0,761.05,472.15,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,31600,CE,0,0,0,736.8,451.95,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,31700,CE,0,0,0,771.3,432.45,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,31800,CE,0,0,0,746.75,413.65,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,20900,PE,0,0,0,414.35,4.15,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,21000,PE,0,0,0,437.1,4.75,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,21100,PE,0,0,0,486.55,5.35,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,21200,PE,0,0,0,511.05,6.05,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,21300,PE,0,0,0,537.25,6.85,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,21400,PE,0,0,0,563.4,7.7,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,21500,PE,0,0,0,549.55,8.7,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,21600,PE,0,0,0,575.25,9.75,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,21700,PE,0,0,0,601.8,10.9,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,21800,PE,0,0,0,629.2,12.2,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,21900,PE,0,0,0,657.4,13.65,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,22000,PE,0,0,0,686.45,15.2,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,22100,PE,0,0,0,716.35,16.95,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,22200,PE,0,0,0,747.15,18.85,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,22300,PE,0,0,0,777.9,20.9,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,22400,PE,0,0,0,810.55,23.15,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,22500,PE,0,0,0,844.05,25.65,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,22600,PE,0,0,0,878.45,28.3,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,22700,PE,0,0,0,913.7,31.25,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,22800,PE,0,0,0,949.9,34.4,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,22900,PE,0,0,0,987,37.8,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,23000,PE,0,0,0,1025,41.55,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,23100,PE,0,0,0,1063.9,45.55,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,23200,PE,0,0,0,1103.7,49.85,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,23300,PE,0,0,0,1144.4,54.5,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,23400,PE,0,0,0,1186.05,59.55,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,23500,PE,0,0,0,1228.6,64.9,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,23600,PE,0,0,0,1272.05,70.7,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,23700,PE,0,0,0,1316.4,76.9,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,23800,PE,0,0,0,1361.65,83.5,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,23900,PE,0,0,0,1407.85,90.6,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,24000,PE,0,0,0,1454.95,98.15,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,24100,PE,0,0,0,1502.9,106.2,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,24200,PE,0,0,0,1551.8,114.75,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,24300,PE,0,0,0,1601.5,123.9,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,24400,PE,0,0,0,1652.15,133.55,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,24500,PE,0,0,0,1703.75,143.85,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,24600,PE,0,0,0,1756.2,154.75,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,24700,PE,0,0,0,1809.55,166.25,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,24800,PE,0,0,0,1863.75,178.45,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,24900,PE,0,0,0,1918.8,191.3,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,25000,PE,0,0,0,1974.75,204.85,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,25100,PE,0,0,0,2031.55,219.15,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,25200,PE,0,0,0,2089.2,234.2,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,25300,PE,0,0,0,2147.7,250,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,25400,PE,0,0,0,2207,266.6,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,25500,PE,0,0,0,2267.15,284.05,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,25600,PE,0,0,0,2328.15,302.3,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,25700,PE,0,0,0,2389.95,321.45,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,25800,PE,0,0,0,2452.5,341.45,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,25900,PE,0,0,0,2515.9,362.35,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,26000,PE,0,0,0,2580.05,384.2,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,26100,PE,0,0,0,2645,407,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,26200,PE,0,0,0,2710.7,430.7,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,26300,PE,0,0,0,2777.15,455.45,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,26400,PE,0,0,0,2844.4,481.15,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,26500,PE,0,0,0,2912.35,507.85,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,26600,PE,0,0,0,2981,535.6,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,26700,PE,0,0,0,3050.4,564.4,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,26800,PE,0,0,0,3120.5,594.2,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,26900,PE,0,0,0,3191.3,625.1,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,27000,PE,0,0,0,3262.8,657.1,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,27100,PE,0,0,0,3334.95,690.2,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,27200,PE,0,0,0,3407.75,724.4,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,27300,PE,0,0,0,3481.25,759.7,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,27400,PE,0,0,0,3556.5,796.1,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,27500,PE,850,850,850,850,850,1,7.08,25,25,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,27600,PE,0,0,0,3445.8,872.3,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,27700,PE,0,0,0,3520.75,912.15,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,27800,PE,0,0,0,3596.35,953.1,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,27900,PE,0,0,0,3515.85,995.2,0,0,0,0,14-Nov-20
OPTIDX,BANKNIFTY,24-Dec-20,28000,PE,0,0,0,3038.55,1038.45,0,0,0,0,14-Nov-20
