Company Name,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Code,BSE_Code,Segment
Suyog Gurbaxani Funicular Rope,450000,63.39,60.38,285.255,,543391,M 
Adishakti Loha and Ispat Ltd.,40000,12.18,11.08,4.872,,543377,M 
Promax Power Ltd.,5000,59.99,58.8,2.9995,,543375,M 
Shri Venkatesh Refineries Ltd.,9000,223.85,227.0,20.1465,,543373,M 
SBL Infratech Ltd.,12000,77.2,79.0,9.264,,543366,M 
Markolines Pavement Technologi,12000,138.25,140.5,16.59,,543364,M 
Prevest Denpro Ltd.,5600,479.55,486.1,26.8548,,543363,M 
PlatinumOne Business Services ,1200,202.4,217.6,2.4288,,543352,M 
Aashka Hospitals Ltd.,14000,59.18,60.98,8.2852,,543346,M 
Gretex Corporate Services Ltd.,8100,319.9,306.0,25.9119,,543324,M 
AA Plus Tradelink Ltd.,8000,11.03,11.61,0.8824,,543319,M 
Jetmall Spices and Masala Ltd.,6000,23.0,25.0,1.38,,543286,M 
Suumaya Corporation Ltd.,93600,8.29,8.62,7.759439999999999,,543274,M 
Knowledge Marine & Engineering,6625,1659.25,1642.7,109.9253125,,543273,M 
MRP Agro Ltd.,8000,127.95,134.5,10.236,,543262,M 
Veer Global Infraconstruction ,3300,119.0,117.5,3.927,,543241,M 
GM Polyplast Ltd.,49000,181.35,170.0,88.8615,,543239,M 
Secmark Consultancy Ltd.,1250,84.0,85.99,1.05,,543234,M 
Billwin Industries Ltd.,3000,45.0,45.0,1.35,,543209,M 
Cospower Engineering Ltd.,1000,301.5,302.0,3.015,,543172,M 
SM Auto Stamping Ltd.,4000,44.99,41.94,1.7996,,543065,M 
Chandra Bhagat Pharma Ltd.,1000,135.0,127.0,1.35,,542934,M 
Janus Corporation Ltd.,357000,4.27,4.07,15.243899999999998,,542924,M 
Goblin India Ltd.,2000,50.01,52.55,1.0002,,542850,M 
Cian Healthcare Ltd.,8000,25.5,26.0,2.04,,542678,M 
Evans Electric Ltd.,3000,146.05,145.05,4.381500000000001,,542668,M 
VR Films & Studios Ltd.,20000,47.0,44.77,9.4,,542654,M 
Northern Spirits Ltd.,10000,414.65,436.45,41.465,,542628,M 
Jonjua Overseas Ltd.,31140,13.27,13.59,4.1322779999999995,,542446,M 
Diksha Greens Ltd.,66000,3.99,4.08,2.6334,,542155,M 
Sun Retail Ltd.,2256000,0.66,0.6,14.8896,,542025,M 
Innovative Ideals And Services,53000,12.88,12.27,6.8264,,541983,M 
MAC Hotels Ltd.,15000,38.75,36.5,5.8125,,541973,M 
Ganesh Films India Ltd.,30400,18.0,17.15,5.472,,541703,M 
WAA Solar Ltd.,22400,90.5,89.42,20.272,,541445,M 
Affordable Robotic & Automatio,43200,712.35,749.35,307.7352,,541402,M 
Innovators Facade Systems Ltd.,28800,257.55,253.45,74.1744,,541353,M 
Milestone Furniture Ltd.,24000,4.9,5.13,1.1760000000000002,,541337,M 
Taylormade Renewables Ltd.,13600,564.2,557.9,76.73120000000002,,541228,M 
LEX Nimble Solutions Ltd.,4000,55.1,55.0,2.204,,541196,M 
Benara Bearings And Pistons Lt,4000,13.9,14.15,0.556,,541178,M 
Inflame Appliances Ltd.,10000,643.1,660.5,64.31,,541083,M 
Diggi Multitrade Ltd.,50000,22.5,22.5,11.25,,540811,M 
Sanghvi Brands Ltd.,4000,19.26,18.35,0.7704,,540782,M 
Sagar Diamonds Ltd.,3000,39.69,38.01,1.1907,,540715,M 
Chothani Foods Ltd.,10000,21.9,20.0,2.19,,540681,M 
Captain Technocast Ltd.,3000,137.55,131.0,4.126500000000001,,540652,M 
Yug Decor Ltd.,12000,105.0,110.05,12.6,,540550,M 
Escorp Asset Management Ltd.,6650,67.09,63.9,4.461485,,540455,M 
Prime Fresh Ltd.,750,258.95,257.95,1.942125,,540404,M 
RMC Switchgears Ltd.,17500,787.55,768.9,137.82125,,540358,M 
Tanvi Foods (India) Ltd.,2000,115.0,112.0,2.3,,540332,M 
Aditya Consumer Marketing Ltd.,8000,78.98,78.0,6.3184,,540146,M 
Riddhi Steel & Tube Ltd.,12000,32.3,32.25,3.8759999999999994,,540082,M 
Ganga Pharmaceuticals Ltd.,24000,14.7,13.45,3.528,,539680,M 
Waaree Technologies Ltd.,10500,341.1,345.1,35.81550000000001,,539337,M 
Pecos Hotels and Pubs Ltd.,1000,103.99,100.02,1.0399,,539273,M 
Growington Ventures India Ltd.,20150,203.05,202.35,40.914575,,539222,M 
Filtra Consultants and Enginee,3000,44.7,42.85,1.341,,539098,M 
SVP Housing Ltd.,22500,71.54,73.4,16.096500000000002,,539041,M 
SSPN Finance Ltd.,8000,6.27,5.7,0.5016,,539026,M 
Raghuvansh Agrofarms Ltd.,1250,203.2,203.15,2.54,,538921,M 
Jet Infraventure Ltd.,4000,10.5,10.55,0.42,,538794,M 
Tarini International Ltd.,9000,6.03,6.15,0.5427,,538496,M 
GCM Capital Advisors Ltd.,36000,5.6,5.77,2.016,,538319,M 
Laxmipati Engineering Works Lt,3000,51.84,43.2,1.5552,,537669,M 
Unishire Urban Infra Ltd.,90000,1.68,1.77,1.512,,537582,M 
Polymac Thermoformers Ltd.,19200,32.33,32.21,6.20736,,537573,M 
Stellar Capital Services Ltd.,6000,4.0,3.8,0.24,,536738,M 
Alacrity Securities Ltd.,16000,14.5,14.86,2.32,,535916,M 
Money Masters Leasing & Financ,15000,55.25,53.85,8.2875,,535910,M 
SDC Techmedia Ltd.,10000,9.5,9.48,0.95,,535647,M 
Bothra Metals & Alloys Ltd.,4000,8.5,8.5,0.34,,535279,M 
Asarfi Hospital Ltd,108000,136.65,129.85,147.582,,543943,M 
Innovatus Entertainment Networ,3000,40.49,39.0,1.2147,,543951,M 
Khazanchi Jewellers Ltd,38000,205.5,211.85,78.09,,543953,M 
Shelter Pharma Limited,201000,49.04,51.35,98.5704,,543963,M 
Aatmaj Healthcare Ltd.,38000,51.35,51.1,19.513,AATMAJ,,SM
AB Infrabuild Ltd.,4000,35.0,35.0,1.4,ABINFRA,,SM
Abhishek Integrations Ltd.,36000,30.7,32.3,11.052,AILIMITED,,SM
AG Universal Ltd.,48000,73.0,71.0,35.04,AGUL,,SM
Agarwal Float Glass India Ltd.,21000,46.85,47.5,9.8385,AGARWALFT,,SM
Agni Green Power Ltd.,25000,30.5,32.1,7.625,AGNI,,SM
All E Technologies Ltd.,54400,175.2,175.7,95.3088,ALLETEC,,SM
Ameya Precision Engineers Ltd.,40000,59.75,61.0,23.9,AMEYA,,SM
Amiable Logistics (India) Ltd.,1600,86.0,88.5,1.376,AMIABLE,,SM
ANI Integrated Services Ltd.,9600,66.6,65.4,6.3936,AISL,,SM
Anlon Technology Solution Ltd.,38400,330.0,327.15,126.72,ANLON,,SM
Annapurna Swadisht Ltd.,28000,315.25,322.0,88.27,ANNAPURNA,,SM
Arham Technologies Ltd.,18000,116.0,118.0,20.88,ARHAM,,SM
Arihant Academy Ltd.,8000,136.6,139.9,10.928,ARIHANTACA,,SM
Aristo Bio-Tech and Lifescienc,16000,84.85,84.65,13.576,ARISTO,,SM
Aurangabad Distillery Ltd.,9000,228.3,232.05,20.547,AURDIS,,SM
Auro Impex & Chemicals Ltd.,9600,72.0,70.8,6.912,AUROIMPEX,,SM
Baheti Recycling Industries Lt,15000,152.0,154.55,22.8,BAHETI,,SM
Beta Drugs Ltd.,3600,1044.0,1042.95,37.584,BETA,,SM
BEW Engineering Ltd.,750,1405.0,1375.0,10.5375,BEWLTD,,SM
Bombay Metrics Supply Chain Lt,51600,132.0,127.0,68.112,BMETRICS,,SM
Bright Solar Ltd.,570000,5.6,5.75,31.92,BRIGHT,,SM
Cadsys India Ltd.,114000,171.6,163.45,195.624,CADSYS,,SM
Cell Point (India) Ltd.,24000,57.45,57.25,13.788,CELLPOINT,,SM
Chaman Metallics Ltd.,90000,79.65,82.2,71.685,CMNL,,SM
CMM Infraprojects Ltd.,15000,4.6,4.8,0.69,CMMIPL,,ST
Continental Seeds and Chemical,23331,30.95,31.95,7.2209445,CONTI,,SM
Cool Caps Industries Ltd.,1250,556.55,554.95,6.956875,COOLCAPS,,SM
Crayons Advertising Ltd.,16000,158.15,158.6,25.304,CRAYONS,,SM
DE Neers Tools Ltd.,3600,251.0,256.3,9.036,DENEERS,,SM
Destiny Logistics & Infra Ltd.,6000,28.75,27.4,1.725,DESTINY,,SM
Dollex Agrotech Ltd.,12000,47.35,47.9,5.682,DOLLEX,,SM
Drone Destination Ltd.,88000,134.6,134.5,118.448,DRONE,,SM
DU Digital Global Ltd.,10000,55.0,54.25,5.5,DUGLOBAL,,SM
Ducol Organics & Colours Ltd.,14400,179.0,179.5,25.776,DUCOL,,SM
Dynamic Services & Security Lt,112000,112.45,107.1,125.944,DYNAMIC,,SM
Emkay Taps And Cutting Tools L,13800,381.55,390.5,52.6539,EMKAYTOOLS,,SM
Essen Speciality Films Ltd.,42000,150.2,152.5,63.08399999999999,ESFL,,SM
Euro Panel Products Ltd.,16000,150.0,150.3,24.0,EUROBOND,,SM
Felix Industries Ltd.,3000,123.75,130.0,3.7125,FELIX,,SM
Fidel Softech Ltd.,30000,112.75,118.0,33.825,FIDEL,,SM
Foce India Ltd.,5000,838.0,834.0,41.9,FOCE,,SM
Frog Cellsat Ltd.,14400,255.5,257.3,36.792,FROG,,SM
Giriraj Civil Developers Ltd.,7200,1008.8,960.8,72.6336,GIRIRAJ,,SM
Global Pet Industries Ltd.,36000,88.7,89.1,31.932,GLOBALPET,,SM
Globe International Carriers L,12000,43.0,42.5,5.16,GICL,,SM
Globesecure Technologies Ltd.,17000,113.95,112.9,19.3715,GSTL,,SM
Goldstar Power Ltd.,45000,7.4,7.05,3.33,GOLDSTAR,,SM
Greenchef Appliances Ltd.,30400,138.0,135.8,41.952,GREENCHEF,,SM
Infinium Pharmachem Ltd.,7000,471.0,480.0,32.97,INFINIUM,,SM
Infollion Research Services Lt,33600,200.0,193.0,67.2,INFOLLION,,SM
Innovana Thinklabs Ltd.,800,715.0,704.0,5.72,INNOVANA,,SM
Innovative Tyres & Tubes Ltd.,48000,5.55,5.3,2.664,INNOVATIVE,,SM
Ishan International Ltd.,4800,34.8,34.5,1.6704,ISHAN,,SM
Jainam Ferro Alloys (I) Ltd.,2000,145.9,143.0,2.918,JAINAM,,SM
Jalan Transolutions (India) Lt,33000,6.05,5.8,1.9965,JALAN,,SM
Jay Jalaram Technologies Ltd.,12000,349.0,335.0,41.88,KORE,,SM
Jeena Sikho Lifecare Ltd.,9000,1033.75,1035.0,93.0375,JSLL,,SM
Jet Knitwears Ltd.,1500,83.0,79.75,1.245,JETKNIT,,SM
JFL Life Sciences Ltd.,2000,52.0,52.45,1.04,JFLLIFE,,SM
KHFM Hospitality and Facility ,347200,57.05,54.35,198.0776,KHFM,,SM
KN Agri Resources Ltd.,12800,149.9,151.0,19.1872,KNAGRI,,SM
Kore Digital Ltd.,20800,298.3,285.0,62.0464,KDL,,SM
Kotyark Industries Ltd.,6800,575.75,579.75,39.151,KOTYARK,,SM
Krishca Strapping Solutions Lt,8000,260.0,254.0,20.8,KRISHCA,,SM
Krishna Defence and Allied Ind,128000,301.35,287.85,385.728,KRISHNADEF,,SM
Laxmi Goldorna House Ltd.,8000,56.7,54.0,4.536,LGHL,,SM
Le Merite Exports Ltd.,4800,53.5,53.0,2.568,LEMERITE,,SM
Lead Reclaim And Rubber Produc,6000,47.35,47.35,2.841,LRRPL,,SM
Lloyds Luxuries Ltd.,9000,109.5,114.75,9.855,LLOYDS,,SM
Magson Retail & Distribution L,6000,81.2,82.85,4.872,MAGSON,,SM
Mahickra Chemicals Ltd.,19500,80.0,82.85,15.6,MAHICKRA,,SM
Maks Energy Solutions India Lt,6000,58.1,55.35,3.486,MAKS,,SM
Mangalam Worldwide Ltd.,2400,123.0,123.95,2.952,MWL,,SM
Marvel Decor Ltd.,38000,45.85,43.75,17.423,MDL,,SM
MCON Rasayan India Ltd.,12000,149.4,155.7,17.928,MCON,,SM
Mega Flex Plastics Ltd.,12000,46.0,48.0,5.52,MEGAFLEX,,SM
MOS Utility Ltd.,22400,104.75,105.5,23.464,MOS,,SM
Moxsh Overseas Educon Ltd.,26400,138.5,130.0,36.564,MOXSH,,SM
Network People Services Techno,1600,1310.0,1307.0,20.96,NPST,,SM
Nidan Laboratories And Healthc,17000,37.8,37.3,6.426,NIDAN,,SM
Nirman Agri Genetics Ltd.,22800,167.85,164.1,38.2698,NIRMAN,,SM
Omfurn India Ltd.,38000,88.25,87.45,33.535,OMFURN,,SM
Party Cruisers Ltd.,18000,68.0,67.65,12.24,PARTYCRUS,,SM
Pattech Fitwell Tube Component,6000,68.5,71.6,4.11,PATTECH,,SM
PE Analytics Ltd.,6000,214.4,207.05,12.864,PROPEQUITY,,SM
Penta Gold Ltd.,22200,11.85,12.45,2.6307,PENTAGOLD,,ST
Pentagon Rubber Ltd.,10000,139.65,138.0,13.965,PENTAGON,,SM
Perfect Infraengineers Ltd.,48000,23.5,24.15,11.28,PERFECT,,SM
Phantom Digital Effects Ltd.,20400,503.35,485.5,102.6834,PHANTOMFX,,SM
Precision Metaliks Ltd.,28000,47.3,45.65,13.244,PRECISION,,SM
Pritika Engineering Components,40000,78.65,81.55,31.46,PRITIKA,,SM
Prolife Industries Ltd.,4000,273.0,272.0,10.92,PROLIFE,,SM
Pulz Electronics Ltd.,16000,86.5,82.4,13.84,PULZ,,SM
QMS Medical Allied Services Lt,11000,143.9,145.0,15.829,QMSMEDI,,SM
Quadpro ITeS Ltd.,12000,6.5,6.4,0.78,QUADPRO,,SM
Quality Foils (India) Ltd.,10000,115.2,114.0,11.52,QFIL,,SM
Quicktouch Technologies Ltd.,30000,208.0,217.85,62.4,QUICKTOUCH,,SM
Rachana Infrastructure Ltd.,16100,104.4,106.3,16.8084,RILINFRA,,SM
RBM Infracon Ltd.,3000,110.95,116.75,3.3285,RBMINFRA,,SM
Remus Pharmaceuticals Ltd.,3100,4224.55,4403.65,130.96105,REMUS,,SM
REX Pipes and Cables Industrie,8000,74.1,74.6,5.928,REXPIPES,,SM
Richa Info Systems Ltd.,13000,60.05,63.2,7.8065,RICHA,,SM
Rite Zone Chemcon India Ltd.,4800,65.0,65.85,3.12,RITEZONE,,SM
RM Drip and Sprinklers System ,4000,41.0,43.0,1.64,RMDRIP,,SM
Sabar Flex India Ltd.,20000,26.35,26.35,5.27,SABAR,,SM
Sahana System Ltd.,7000,266.85,268.5,18.6795,SAHANA,,SM
Shera Energy Ltd.,28000,148.0,147.0,41.44,SHERA,,SM
Shigan Quantum Technologies Lt,4500,141.0,139.0,6.345,SHIGAN,,SM
Shiv Aum Steels Ltd.,15000,325.0,325.0,48.75,SHIVAUM,,SM
Shubhlaxmi Jewel Art Ltd.,7000,87.25,90.5,6.1075,SHUBHLAXMI,,SM
SKP Bearing Industries Ltd.,12000,223.5,224.5,26.82,SKP,,SM
SMVD Poly Pack Ltd.,52520,12.95,12.35,6.80134,SMVD,,SM
Solex Energy Ltd.,2000,656.0,653.95,13.12,SOLEX,,SM
Sona Hi Sona Jewellers (Gujara,5000,58.5,56.05,2.925,SONAHISONA,,SM
Sonu Infratech Ltd.,3000,44.5,44.8,1.335,SONUINFRA,,SM
Sotac Pharmaceuticals Ltd.,3600,122.75,123.5,4.419,SOTAC,,SM
SP Refractories Ltd.,1600,100.0,101.1,1.6,SPRL,,SM
Spectrum Talent Management Ltd,92800,151.25,151.0,140.36,SPECTSTM,,SM
Srivasavi Adhesive Tapes Ltd.,99000,127.55,134.0,126.2745,SRIVASAVI,,SM
Surani Steel Tubes Ltd.,122000,243.05,231.5,296.521,SURANI,,SM
Swaraj Suiting Ltd.,76000,113.45,108.15,86.222,SWARAJ,,SM
Swastik Pipes Ltd.,12000,93.15,93.8,11.178,SWASTIK,,SM
Synoptics Technologies Ltd.,58800,145.4,154.55,85.4952,SYNOPTICS,,SM
Systango Technologies Ltd.,16000,280.05,289.95,44.808,SYSTANGO,,SM
Tapi Fruit Processing Ltd.,7500,198.0,208.4,14.85,TAPIFRUIT,,SM
Tara Chand Infralogistic Solut,30000,106.9,109.0,32.07,TARACHAND,,SM
Thejo Engineering Ltd.,2400,1710.0,1720.05,41.04,THEJO,,SM
Timescan Logistics (India) Ltd,11000,199.1,190.75,21.901,TIMESCAN,,SM
Tridhya Tech Ltd.,324000,48.1,47.7,155.844,TRIDHYA,,SM
Uma Converter Ltd.,116000,41.55,43.45,48.198,UMA,,SM
Urban Enviro Waste Management ,18000,149.1,142.0,26.838,URBAN,,SM
Vadivarhe Speciality Chemicals,6000,40.5,41.8,2.43,VSCL,,SM
Vaidya Sane Ayurved Laboratori,4000,316.5,329.9,12.66,MADHAVBAUG,,SM
Varanium Cloud Ltd.,246000,156.6,150.3,385.236,CLOUD,,SM
Vasa Denticity Ltd.,5000,470.0,478.0,23.5,DENTALKART,,SM
Vels Film International Ltd.,28800,136.7,141.05,39.3696,VELS,,SM
Vertexplus Technologies Ltd.,1200,230.0,233.0,2.76,VERTEXPLUS,,SM
Viaz Tyres Ltd.,2000,49.25,49.25,0.985,VIAZ,,SM
Vilin Bio Med Ltd.,12000,23.8,23.65,2.856,VILINBIO,,SM
Vital Chemtech Ltd.,25200,107.6,109.1,27.1152,VITAL,,SM
V-Marc India Ltd.,39000,127.0,132.45,49.53,VMARCIND,,SM
Walpar Nutritions Ltd.,4000,98.35,93.7,3.934,WALPAR,,SM
Oriana Power Limited,76800,340.3,332.95,261.3504,ORIANA,,SM
Sangani Hospitals Limited,21000,44.15,43.25,9.2715,SANGANI,,SM
Service Care Limited,82000,67.1,69.5,55.02199999999999,SERVICE,,SM
Shri Techtex Limited,30000,90.05,91.1,27.015,SHRITECH,,SM
Srivari Spices & Foods Ltd,105000,139.4,126.75,146.37,SSFL,,SM
Vinsys IT Services India Ltd,50000,297.1,298.7,148.55,VINSYS,,SM
Yasons Chemex Care Ltd,21000,35.5,35.3,7.455,YCCL,,SM
Yudiz Solutions Ltd,72000,198.05,201.55,142.596,YUDIZ,,SM
Zeal Global Services Ltd,18000,244.35,242.5,43.983,ZEAL,,SM
Crop Life Science Limited,62000,49.6,49.9,30.752,CLSL,,ST
Sungarner Energies Limited,44800,252.0,244.65,112.896,SEL,,ST
Sahaj Fashions,148000,29.75,29.8,44.03,SAHAJ,,ST
CPS Shapers,165600,496.1,472.5,821.5416,CPS,,ST
Mono Pharmacare,756000,31.95,30.45,241.542,MONOPHARMA,,ST
