Company Name,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Code,BSE_Code,Segment
Reetech International Cargo an,1200,55.0,55.0,0.66,,543617,M 
Trident Lifeline Ltd.,3600,200.0,205.0,7.2,,543616,M 
Mafia Trends Ltd.,4000,15.51,17.0,0.6204,,543613,M 
Virtuoso Optoelectronics Ltd.,25000,242.3,233.2,60.575,,543597,M 
EP Biocomposites Ltd.,500,198.85,188.5,0.99425,,543595,M 
Dipna Pharmachem Ltd.,60000,15.85,15.13,9.51,,543594,M 
Rhetan TMT Ltd.,37500,8.95,9.1,3.35625,,543590,M 
Naturo Indiabull Ltd.,32000,13.87,14.5,4.4384,,543579,M 
Olatech Solutions Ltd.,30000,223.85,203.5,67.155,,543578,M 
Healthy Life Agritec Ltd.,210000,4.49,4.6,9.429,,543546,M 
Veerkrupa Jewellers Ltd.,33400,2.19,2.27,0.73146,,543545,M 
Jayant Infratech Ltd.,12750,86.84,87.5,11.0721,,543544,M 
B-Right Real Estate Ltd.,3200,116.6,119.0,3.7312,,543543,M 
Kesar India Ltd.,3200,519.0,495.9,16.608,,543542,M 
Sailani Tours N Travels Ltd.,1600,23.25,23.53,0.372,,543541,M 
Pearl Green Clubs And Resorts ,1200,305.0,318.0,3.66,,543540,M 
Modi's Navnirman Ltd.,2400,170.25,173.0,4.086,,543539,M 
Goel Food Products Ltd.,2400,145.0,139.0,3.48,,543538,M 
Scarnose International Ltd.,2000,80.0,80.5,1.6,,543537,M 
Global Longlife Hospital and R,1000,45.0,42.5,0.45,,543520,M 
Dhyaani Tile and Marblez Ltd.,2000,173.9,174.5,3.478,,543516,M 
Sunrise Efficient Marketing Lt,10000,105.5,104.0,10.55,,543515,M 
Bhatia Colour Chem Ltd.,3200,53.5,51.99,1.712,,543497,M 
Ekennis Software Service Ltd.,1600,90.0,88.9,1.44,,543475,M 
Safa Systems & Technologies Lt,130000,16.3,15.15,21.19,,543461,M 
Alkosign Ltd.,42000,132.0,121.85,55.44,,543453,M 
Brandbucket Media & Technology,76000,36.0,36.24,27.36,,543439,M 
Clara Industries Ltd.,830,178.0,178.0,1.4774,,543435,M 
Omnipotent Industries Ltd.,2000,7.9,8.0,0.158,,543400,M 
Suyog Gurbaxani Funicular Rope,15000,97.76,93.11,14.664,,543391,M 
Shri Venkatesh Refineries Ltd.,5000,200.0,198.1,10.0,,543373,M 
SBL Infratech Ltd.,13200,72.8,71.0,9.6096,,543366,M 
Markolines Pavement Technologi,26400,146.4,141.5,38.6496,,543364,M 
Prevest Denpro Ltd.,4800,458.95,460.0,22.0296,,543363,M 
Aashka Hospitals Ltd.,8000,58.02,59.5,4.6416,,543346,M 
Gretex Corporate Services Ltd.,5670,200.7,195.25,11.37969,,543324,M 
AA Plus Tradelink Ltd.,48000,9.8,10.06,4.704000000000001,,543319,M 
Times Green Energy (India) Ltd,2000,67.0,65.05,1.34,,543310,M 
Suumaya Corporation Ltd.,50850,7.18,7.32,3.65103,,543274,M 
Knowledge Marine & Engineering,8625,1483.2,1513.5,127.926,,543273,M 
MRP Agro Ltd.,37000,138.75,141.6,51.3375,,543262,M 
Shine Fashion (India) Ltd.,10000,77.1,78.2,7.71,,543244,M 
Veer Global Infraconstruction ,8800,121.0,120.0,10.648,,543241,M 
GM Polyplast Ltd.,1400,176.75,169.0,2.4745,,543239,M 
Cospower Engineering Ltd.,1500,320.0,309.0,4.8,,543172,M 
ICL Organic Dairy Products Ltd,26000,46.0,43.33,11.96,,542935,M 
Janus Corporation Ltd.,66500,4.26,4.27,2.8329,,542924,M 
Goblin India Ltd.,8000,58.0,57.5,4.64,,542850,M 
City Pulse Multiplex Ltd.,4000,85.5,85.05,3.42,,542727,M 
Cian Healthcare Ltd.,58000,23.32,19.48,13.5256,,542678,M 
Evans Electric Ltd.,5000,138.0,126.0,6.9,,542668,M 
VR Films & Studios Ltd.,8000,44.0,43.0,3.52,,542654,M 
Northern Spirits Ltd.,1500,345.0,334.8,5.175,,542628,M 
Jonjua Overseas Ltd.,89804,18.54,17.66,16.649661599999998,,542446,M 
Roni Households Ltd.,1800,35.25,35.25,0.6345,,542145,M 
Sun Retail Ltd.,336000,0.58,0.6,1.9488,,542025,M 
MAC Hotels Ltd.,9000,36.5,37.4,3.285,,541973,M 
WAA Solar Ltd.,4800,79.25,81.0,3.804,,541445,M 
Affordable Robotic & Automatio,8000,660.0,654.0,52.8,,541402,M 
Innovators Facade Systems Ltd.,3200,225.0,219.8,7.2,,541353,M 
Milestone Furniture Ltd.,180000,6.16,5.14,11.088,,541337,M 
Indo US Bio-Tech Ltd.,7000,205.0,194.8,14.35,,541304,M 
Dr Lalchandani Labs Ltd.,4000,25.0,26.0,1.0,,541299,M 
Taylormade Renewables Ltd.,4800,503.8,515.0,24.1824,,541228,M 
LEX Nimble Solutions Ltd.,2000,66.12,55.1,1.3224,,541196,M 
Inflame Appliances Ltd.,4500,644.25,643.95,28.99125,,541083,M 
Rithwik Facility Management Se,3000,86.0,75.0,2.58,,540843,M 
Diggi Multitrade Ltd.,30000,23.59,22.56,7.077,,540811,M 
Sanghvi Brands Ltd.,3000,22.66,21.94,0.6798,,540782,M 
Sagar Diamonds Ltd.,159000,48.36,40.3,76.8924,,540715,M 
Chothani Foods Ltd.,60000,31.9,29.25,19.14,,540681,M 
Yug Decor Ltd.,9200,97.0,101.75,8.924,,540550,M 
Prime Fresh Ltd.,750,267.0,266.0,2.0025,,540404,M 
RMC Switchgears Ltd.,14500,771.25,759.0,111.83125,,540358,M 
Aditya Consumer Marketing Ltd.,32000,69.9,69.99,22.368,,540146,M 
DRA Consultants Ltd.,17500,31.5,31.0,5.5125,,540144,M 
Shiva Granito Export Ltd.,130000,9.0,8.74,11.7,,540072,M 
Franklin Leasing And Finance L,8000,9.0,9.48,0.72,,539839,M 
Waaree Technologies Ltd.,13300,446.7,454.15,59.4111,,539337,M 
Growington Ventures India Ltd.,13950,204.0,204.55,28.458,,539222,M 
Filtra Consultants and Enginee,21000,43.98,44.5,9.2358,,539098,M 
SVP Housing Ltd.,160000,90.42,87.06,144.672,,539041,M 
JLA Infraville Shoppers Ltd.,10000,3.24,3.6,0.324,,538765,M 
Tarini International Ltd.,15000,14.34,13.66,2.151,,538496,M 
GCM Capital Advisors Ltd.,20000,10.2,9.76,2.04,,538319,M 
Unishire Urban Infra Ltd.,110000,2.08,1.98,2.288,,537582,M 
Polymac Thermoformers Ltd.,15200,32.39,32.67,4.92328,,537573,M 
Shantiguru Industries Ltd.,45000,10.36,10.48,4.662,,534708,M 
Asarfi Hospital Ltd,8000,106.9,106.85,8.552,,543943,M 
Innovatus Entertainment Networ,12000,32.01,30.51,3.8412,,543951,M 
Khazanchi Jewellers Ltd,13000,211.5,208.95,27.495,,543953,M 
Shelter Pharma Limited,42000,40.5,38.55,17.01,,543963,M 
Shoora Designs Limited,9000,50.1,52.0,4.509,,543970,M 
Bondada Engineering Limited,299200,202.4,209.75,605.5808,,543971,M 
Meson Valves Limited,50400,209.95,208.85,105.8148,,543982,M 
Kahan Packaging,6400,107.0,108.0,6.848,,543979,M 
Aatmaj Healthcare Ltd.,8000,45.8,45.7,3.664,AATMAJ,,SM
AB Infrabuild Ltd.,4000,31.5,30.0,1.26,ABINFRA,,SM
Abhishek Integrations Ltd.,6000,31.5,31.55,1.89,AILIMITED,,SM
Accord Synergy Ltd.,2000,24.25,26.6,0.485,ACCORD,,SM
AG Universal Ltd.,2000,60.8,61.0,1.216,AGUL,,SM
Agarwal Float Glass India Ltd.,33000,45.5,44.6,15.015,AGARWALFT,,SM
Agni Green Power Ltd.,45000,30.0,31.55,13.5,AGNI,,SM
All E Technologies Ltd.,206400,202.3,184.7,417.5472,ALLETEC,,SM
Ameya Precision Engineers Ltd.,8000,51.0,52.45,4.08,AMEYA,,SM
Amiable Logistics (India) Ltd.,6400,86.0,85.95,5.504,AMIABLE,,SM
Anlon Technology Solution Ltd.,1200,291.0,306.0,3.492,ANLON,,SM
Annapurna Swadisht Ltd.,77000,303.15,289.9,233.4255,ANNAPURNA,,SM
Arham Technologies Ltd.,21000,126.5,126.95,26.565,ARHAM,,SM
Arihant Academy Ltd.,4800,121.05,123.0,5.8104,ARIHANTACA,,SM
Aristo Bio-Tech and Lifescienc,8000,84.0,78.7,6.72,ARISTO,,SM
ASL Industries Ltd.,4000,28.9,27.55,1.156,ASLIND,,SM
Aurangabad Distillery Ltd.,4000,234.0,229.85,9.36,AURDIS,,SM
Auro Impex & Chemicals Ltd.,9600,64.75,64.0,6.216,AUROIMPEX,,SM
AVSL Industries Ltd.,3000,150.45,136.85,4.5135,AVSL,,SM
Baheti Recycling Industries Lt,31500,200.35,203.85,63.11025,BAHETI,,SM
Beta Drugs Ltd.,3400,1005.0,1004.0,34.17,BETA,,SM
BEW Engineering Ltd.,6250,1638.0,1650.0,102.375,BEWLTD,,SM
Bombay Metrics Supply Chain Lt,17600,126.5,116.5,22.264,BMETRICS,,SM
Bright Solar Ltd.,78000,5.3,5.15,4.134,BRIGHT,,SM
Cadsys India Ltd.,40000,274.5,262.65,109.8,CADSYS,,SM
Cell Point (India) Ltd.,20400,50.0,48.9,10.2,CELLPOINT,,SM
Chaman Metallics Ltd.,21000,69.25,69.05,14.5425,CMNL,,SM
CMM Infraprojects Ltd.,3000,3.5,3.5,0.105,CMMIPL,,ST
Continental Seeds and Chemical,6666,31.5,31.75,2.09979,CONTI,,SM
Cool Caps Industries Ltd.,7750,494.45,500.0,38.319875,COOLCAPS,,SM
Crayons Advertising Ltd.,30000,150.0,148.5,45.0,CRAYONS,,SM
Cyber Media Research & Service,1600,124.8,124.6,1.9968,CMRSL,,SM
DE Neers Tools Ltd.,12000,233.2,230.0,27.984,DENEERS,,SM
Destiny Logistics & Infra Ltd.,66000,41.6,43.75,27.456,DESTINY,,ST
Dollex Agrotech Ltd.,12000,41.9,41.0,5.028,DOLLEX,,SM
Drone Destination Ltd.,38000,131.55,131.9,49.989,DRONE,,SM
DU Digital Global Ltd.,37500,59.95,55.0,22.48125,DUGLOBAL,,SM
Ducol Organics & Colours Ltd.,8000,163.15,156.0,13.052,DUCOL,,SM
Dynamic Services & Security Lt,14000,102.45,107.85,14.343,DYNAMIC,,SM
Emkay Taps And Cutting Tools L,600,500.0,513.3,3.0,EMKAYTOOLS,,SM
Essen Speciality Films Ltd.,144000,145.5,134.6,209.52,ESFL,,SM
Euro Panel Products Ltd.,2000,145.5,147.8,2.91,EUROBOND,,SM
Felix Industries Ltd.,7000,109.95,109.95,7.6965,FELIX,,SM
Fidel Softech Ltd.,81000,130.0,119.95,105.3,FIDEL,,SM
Foce India Ltd.,2000,845.0,810.0,16.9,FOCE,,SM
Frog Cellsat Ltd.,30400,229.8,234.6,69.8592,FROG,,SM
Gayatri Rubbers and Chemicals ,20000,107.5,113.15,21.5,GRCL,,ST
Global Pet Industries Ltd.,9000,78.75,77.0,7.0875,GLOBALPET,,SM
Globe International Carriers L,108000,64.35,61.3,69.49799999999999,GICL,,SM
Globesecure Technologies Ltd.,8000,102.0,99.75,8.16,GSTL,,SM
Goldstar Power Ltd.,22500,18.35,17.5,4.12875,GOLDSTAR,,SM
Greenchef Appliances Ltd.,25600,112.95,112.6,28.9152,GREENCHEF,,SM
Homesfy Realty Ltd.,900,419.0,421.15,3.771,HOMESFY,,SM
Infollion Research Services Lt,11200,189.0,184.7,21.168,INFOLLION,,SM
Innovative Tyres & Tubes Ltd.,48000,6.4,6.45,3.072,INNOVATIVE,,SM
Ishan International Ltd.,11200,33.95,34.0,3.8024000000000004,ISHAN,,SM
Jalan Transolutions (India) Lt,18000,4.7,4.7,0.846,JALAN,,SM
Jay Jalaram Technologies Ltd.,12000,314.0,308.0,37.68,KORE,,SM
Jeena Sikho Lifecare Ltd.,8500,1083.0,1115.0,92.055,JSLL,,SM
Jet Knitwears Ltd.,1500,109.0,109.0,1.635,JETKNIT,,SM
JFL Life Sciences Ltd.,8000,47.95,46.5,3.836,JFLLIFE,,SM
Kandarp Digi Smart BPO Ltd.,24000,19.5,20.0,4.68,KANDARP,,SM
Kck Industries Ltd.,12000,27.0,27.45,3.24,KCK,,SM
KN Agri Resources Ltd.,19200,139.0,133.5,26.688,KNAGRI,,SM
Kore Digital Ltd.,9600,302.4,314.0,29.0304,KDL,,SM
Kotyark Industries Ltd.,30800,812.65,790.25,250.2962,KOTYARK,,SM
Krishca Strapping Solutions Lt,30000,227.0,225.0,68.1,KRISHCA,,SM
Krishival Foods Ltd.,1500,254.4,267.75,3.816,KRISHIVAL,,SM
Krishna Defence and Allied Ind,13000,287.0,288.6,37.31,KRISHNADEF,,SM
Laxmi Goldorna House Ltd.,8000,116.5,111.9,9.32,LGHL,,SM
Le Merite Exports Ltd.,4800,46.85,46.1,2.2488,LEMERITE,,SM
Lead Reclaim And Rubber Produc,12000,50.1,49.0,6.012,LRRPL,,SM
Lloyds Luxuries Ltd.,21000,87.05,87.95,18.2805,LLOYDS,,SM
Magson Retail & Distribution L,18000,85.35,87.05,15.363,MAGSON,,SM
Maks Energy Solutions India Lt,18000,92.0,93.25,16.56,MAKS,,SM
Mangalam Worldwide Ltd.,24000,110.7,120.0,26.568,MWL,,SM
Marvel Decor Ltd.,38000,50.45,45.9,19.171,MDL,,SM
MCON Rasayan India Ltd.,6000,145.4,138.5,8.724,MCON,,SM
Mega Flex Plastics Ltd.,3000,44.6,42.6,1.338,MEGAFLEX,,SM
Milton Industries Ltd.,8800,26.95,25.95,2.3716,MILTON,,SM
Mohini Health & Hygiene Ltd.,6000,71.95,69.95,4.317,MHHL,,SM
MOS Utility Ltd.,28800,87.95,88.0,25.3296,MOS,,SM
Moxsh Overseas Educon Ltd.,2400,126.0,118.3,3.024,MOXSH,,SM
Network People Services Techno,10800,1826.9,1702.75,197.3052,NPST,,SM
Nidan Laboratories And Healthc,103000,33.4,32.4,34.402,NIDAN,,SM
Nirman Agri Genetics Ltd.,63600,195.0,177.3,124.02,NIRMAN,,SM
Omfurn India Ltd.,14400,77.8,74.2,11.2032,OMFURN,,SM
Party Cruisers Ltd.,4000,65.95,65.95,2.638,PARTYCRUS,,SM
Pattech Fitwell Tube Component,9000,62.0,61.0,5.58,PATTECH,,SM
PE Analytics Ltd.,12000,222.0,214.6,26.64,PROPEQUITY,,SM
Pentagon Rubber Ltd.,14000,118.55,117.0,16.597,PENTAGON,,SM
Perfect Infraengineers Ltd.,36000,22.9,22.8,8.244,PERFECT,,SM
Phantom Digital Effects Ltd.,33600,429.45,434.75,144.2952,PHANTOMFX,,SM
Precision Metaliks Ltd.,10000,44.75,43.05,4.475,PRECISION,,SM
Pritika Engineering Components,8000,72.0,70.0,5.76,PRITIKA,,SM
Prolife Industries Ltd.,500,222.0,220.1,1.11,PROLIFE,,SM
Pulz Electronics Ltd.,12000,87.35,84.6,10.482,PULZ,,SM
QMS Medical Allied Services Lt,31000,137.85,135.9,42.7335,QMSMEDI,,SM
Quality Foils (India) Ltd.,2000,102.0,106.25,2.04,QFIL,,SM
Quicktouch Technologies Ltd.,8000,219.5,207.65,17.56,QUICKTOUCH,,SM
Rachana Infrastructure Ltd.,18100,90.55,92.3,16.38955,RILINFRA,,SM
RBM Infracon Ltd.,111000,205.65,195.9,228.2715,RBMINFRA,,SM
Reliable Data Services Ltd.,2400,61.0,61.0,1.464,RELIABLE,,SM
Remus Pharmaceuticals Ltd.,900,5049.95,4990.0,45.44955,REMUS,,SM
Richa Info Systems Ltd.,1000,55.0,55.0,0.55,RICHA,,SM
Rite Zone Chemcon India Ltd.,6400,65.4,60.0,4.185600000000001,RITEZONE,,SM
RM Drip and Sprinklers System ,2000,51.75,54.45,1.035,RMDRIP,,SM
Sahana System Ltd.,1000,254.0,254.0,2.54,SAHANA,,SM
Salasar Exteriors & Contour Lt,25000,26.9,27.5,6.725,SECL,,SM
Shera Energy Ltd.,58000,167.35,164.4,97.063,SHERA,,SM
Shigan Quantum Technologies Lt,4500,112.0,113.9,5.04,SHIGAN,,SM
Shree Tirupati Balajee FIBC Lt,1000,387.5,387.5,3.875,TIRUPATI,,SM
Shubhlaxmi Jewel Art Ltd.,25000,93.3,87.9,23.325,SHUBHLAXMI,,SM
SKP Bearing Industries Ltd.,10000,208.6,207.25,20.86,SKP,,SM
SMVD Poly Pack Ltd.,4040,10.1,10.1,0.40804,SMVD,,SM
Solex Energy Ltd.,11600,548.85,553.6,63.6666,SOLEX,,SM
Sonu Infratech Ltd.,6000,53.5,53.0,3.21,SONUINFRA,,SM
Sotac Pharmaceuticals Ltd.,2400,120.95,120.95,2.9028,SOTAC,,SM
Spectrum Talent Management Ltd,65600,137.2,129.0,90.0032,SPECTSTM,,SM
Srivasavi Adhesive Tapes Ltd.,12000,123.0,122.45,14.76,SRIVASAVI,,SM
Surani Steel Tubes Ltd.,12000,296.0,292.7,35.52,SURANI,,SM
Swaraj Suiting Ltd.,4000,97.3,94.2,3.892,SWARAJ,,SM
Swastik Pipes Ltd.,20400,98.8,97.05,20.1552,SWASTIK,,SM
Synoptics Technologies Ltd.,13800,125.0,123.35,17.25,SYNOPTICS,,SM
Systango Technologies Ltd.,96000,238.55,218.95,229.008,SYSTANGO,,SM
Tara Chand Infralogistic Solut,70000,140.7,142.35,98.49,TARACHAND,,SM
Timescan Logistics (India) Ltd,14000,175.0,177.9,24.5,TIMESCAN,,SM
Tridhya Tech Ltd.,30000,41.1,41.05,12.33,TRIDHYA,,SM
Uma Converter Ltd.,12000,33.5,32.55,4.02,UMA,,SM
Upsurge Seeds Of Agriculture L,6600,401.4,374.5,26.4924,USASEEDS,,SM
Urban Enviro Waste Management ,12000,135.55,140.0,16.266000000000002,URBAN,,SM
Ushanti Colour Chem Ltd.,202000,66.0,69.0,133.32,UCL,,SM
Vaidya Sane Ayurved Laboratori,6400,309.5,309.8,19.808,MADHAVBAUG,,SM
Varanium Cloud Ltd.,1113000,229.85,191.55,2558.2305,CLOUD,,SM
Vasa Denticity Ltd.,25000,471.0,461.65,117.75,DENTALKART,,SM
Vels Film International Ltd.,15600,122.0,127.0,19.032,VELS,,SM
Viaz Tyres Ltd.,4000,41.15,46.0,1.646,VIAZ,,SM
Vilin Bio Med Ltd.,24000,22.7,22.6,5.448,VILINBIO,,SM
Vital Chemtech Ltd.,10800,97.5,96.0,10.53,VITAL,,SM
Viviana Power Tech Ltd.,10000,150.3,149.8,15.03,VIVIANA,,SM
V-Marc India Ltd.,9000,114.1,115.55,10.269,VMARCIND,,SM
Oriana Power Limited,31200,316.55,308.1,98.7636,ORIANA,,SM
Sangani Hospitals Limited,96000,41.9,39.5,40.224,SANGANI,,SM
Service Care Limited,10000,56.8,59.85,5.68,SERVICE,,SM
Shri Techtex Limited,54000,79.25,78.8,42.795,SHRITECH,,SM
Srivari Spices & Foods Ltd,30000,115.4,111.55,34.62,SSFL,,SM
Vinsys IT Services India Ltd,20000,278.4,279.55,55.68,VINSYS,,SM
Yasons Chemex Care Ltd,36000,28.85,26.9,10.386,YCCL,,SM
Yudiz Solutions Ltd,16800,162.35,152.85,27.2748,YUDIZ,,SM
Zeal Global Services Ltd,10800,187.55,182.5,20.2554,ZEAL,,SM
Crop Life Science Limited,40000,41.5,38.65,16.6,CLSL,,SM
Sungarner Energies Limited,17600,209.0,186.25,36.784,SEL,,SM
Sahaj Fashions,16000,27.0,27.35,4.32,SAHAJ,,SM
CPS Shapers,4800,458.1,439.4,21.9888,CPS,,SM
Mono Pharmacare,84000,36.95,37.5,31.038000000000004,MONOPHARMA,,SM
Basilic Fly Studio,90000,280.85,285.25,252.76500000000004,BASILIC,,SM
Pramara Promotions Limited,16000,88.0,85.5,14.08,PRAMARA,,SM
Saroja Pharma Industries Limit,12800,59.5,61.5,7.616,SAROJA,,SM
Unihealth Consultancy,13000,125.85,127.7,16.3605,UNIHEALTH,,SM
Jiwanram Sheoduttrai,132000,19.15,19.85,25.278,JIWANRAM,,SM
Holmarc Opto Mechatronics,294000,115.8,96.9,340.452,HOLMARC,,SM
Chavda Infra,308000,90.5,87.65,278.74,CHAVDA,,SM
Madhusudan Masala,250000,120.05,111.4,300.125,MADHUSUDAN,,SM
Kundan Edifice,55200,75.35,77.05,41.593199999999996,KEL,,SM
Kody Techno,12800,238.75,227.4,30.56,KODYTECH,,ST
Cellcor Gadgets,376800,137.8,132.2,519.2304,CELLECOR,,ST
Marco Cables,201000,46.65,44.45,93.7665,MARCO,,ST
HiGreen Carbon,20800,119.25,113.6,24.804,HIGREEN,,ST
Master Components,27000,143.0,141.05,38.61,MASTER,,ST
Saakshi Medtech,7200,195.15,185.9,14.0508,SAAKSHI,,ST
Digikore Studios,100800,292.0,278.1,294.336,DIGIKORE,,ST
Mangalam Alloys,1075200,61.35,61.95,659.6352,MAL,,ST
NewJaisa Tech,15000,82.1,78.2,12.315,NEWJAISA,,ST
Inspire Films,142000,68.7,68.45,97.554,INSPIRE,,ST
Vinyas Innovative Technologies,8000,401.0,381.95,32.08,VINYAS,,ST
Arabian Petroleum,194000,71.1,73.7,137.93399999999997,ARABIAN,,ST
E Factor Experiences,553600,124.45,126.75,688.9552,EFACTOR,,ST
Kontor Limited,12000,110.1,115.9,13.212,KONTOR,,ST
VishnuSurya Infra,272000,80.45,76.65,218.824,VISHNUINFR,,ST
Goyal Salt Limited,2751000,136.1,38.0,3744.111,GOYALSALT,,ST
Canarys Automation,4504000,41.3,31.0,1860.152,CANARYS,,ST
Oneclick Logistics India,356400,133.0,99.0,474.012,OLIL,,ST
