Company Name,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Code,BSE_Code,Segment
Agarwal Float Glass India Ltd.,3000,43.0,45.0,1.29,AGARWALFT,,SM
All E Technologies Ltd.,32000,167.0,170.7,53.44,ALLETEC,,SM
Ambani Organics Ltd.,4000,114.8,109.35,4.592,AMBANIORG,,SM
Ameya Precision Engineers Ltd.,48000,50.0,50.0,24.0,AMEYA,,SM
Amiable Logistics (India) Ltd.,1600,84.0,86.0,1.344,AMIABLE,,SM
ANI Integrated Services Ltd.,4800,61.8,65.0,2.9664,AISL,,SM
Anlon Technology Solution Ltd.,3600,301.0,308.0,10.836,ANLON,,SM
Annapurna Swadisht Ltd.,62000,273.9,272.85,169.818,ANNAPURNA,,SM
Arham Technologies Ltd.,18000,101.0,108.75,18.18,ARHAM,,SM
Arihant Academy Ltd.,4800,117.0,128.2,5.616,ARIHANTACA,,SM
Aristo Bio-Tech and Lifescienc,4800,78.0,77.15,3.744,ARISTO,,SM
Aurangabad Distillery Ltd.,5000,204.95,199.9,10.2475,AURDIS,,SM
Auro Impex & Chemicals Ltd.,3200,62.95,64.0,2.0144,AUROIMPEX,,SM
AVSL Industries Ltd.,1000,102.8,98.1,1.028,AVSL,,SM
Baheti Recycling Industries Lt,48000,165.2,161.95,79.29599999999999,BAHETI,,SM
Beta Drugs Ltd.,1800,985.7,1000.35,17.7426,BETA,,SM
BEW Engineering Ltd.,2250,1619.5,1694.95,36.43875,BEWLTD,,SM
Bombay Metrics Supply Chain Lt,6800,126.3,130.0,8.5884,BMETRICS,,SM
Bright Solar Ltd.,84000,5.25,5.3,4.41,BRIGHT,,SM
Cadsys India Ltd.,16000,199.05,189.6,31.848,CADSYS,,SM
Cell Point (India) Ltd.,30000,50.1,50.5,15.03,CELLPOINT,,SM
Chaman Metallics Ltd.,27000,64.5,65.55,17.415,CMNL,,SM
CMM Infraprojects Ltd.,3000,3.85,3.7,0.1155,CMMIPL,,ST
Cool Caps Industries Ltd.,2250,505.45,505.75,11.372625,COOLCAPS,,SM
Crayons Advertising Ltd.,16000,147.55,150.85,23.608,CRAYONS,,SM
Cyber Media Research & Service,3200,125.0,120.65,4.0,CMRSL,,SM
DE Neers Tools Ltd.,2400,232.0,243.0,5.568,DENEERS,,SM
Destiny Logistics & Infra Ltd.,84000,53.15,53.7,44.646,DESTINY,,SM
DK Enterprises Global Ltd.,3000,88.75,87.95,2.6625,DKEGL,,SM
Dollex Agrotech Ltd.,24000,40.0,41.0,9.6,DOLLEX,,SM
Drone Destination Ltd.,48000,128.35,134.65,61.608,DRONE,,SM
DU Digital Global Ltd.,20000,52.5,50.0,10.5,DUGLOBAL,,SM
Ducol Organics & Colours Ltd.,4800,173.9,174.0,8.3472,DUCOL,,SM
Dynamic Services & Security Lt,14000,132.3,139.25,18.522000000000002,DYNAMIC,,SM
Emkay Taps And Cutting Tools L,600,510.0,501.0,3.06,EMKAYTOOLS,,SM
Essen Speciality Films Ltd.,162000,130.05,128.2,210.681,ESFL,,SM
Euro Panel Products Ltd.,8000,132.25,133.25,10.58,EUROBOND,,SM
Felix Industries Ltd.,5000,107.75,112.05,5.3875,FELIX,,SM
Fidel Softech Ltd.,12000,111.1,112.1,13.332,FIDEL,,SM
Foce India Ltd.,8000,777.5,784.0,62.2,FOCE,,SM
Frog Cellsat Ltd.,13600,222.3,225.35,30.2328,FROG,,SM
Gayatri Rubbers and Chemicals ,4000,138.9,132.3,5.556,GRCL,,SM
Global Pet Industries Ltd.,6000,72.85,73.5,4.3709999999999996,GLOBALPET,,SM
Globesecure Technologies Ltd.,10000,102.25,99.05,10.225,GSTL,,SM
Goldstar Power Ltd.,112500,14.5,13.85,16.3125,GOLDSTAR,,SM
Greenchef Appliances Ltd.,155200,105.9,106.25,164.3568,GREENCHEF,,SM
Homesfy Realty Ltd.,900,420.0,421.0,3.78,HOMESFY,,SM
Infinium Pharmachem Ltd.,22000,255.9,256.8,56.298,INFINIUM,,SM
Infollion Research Services Lt,8000,175.55,180.35,14.044,INFOLLION,,SM
Innovana Thinklabs Ltd.,10400,580.35,604.45,60.3564,INNOVANA,,SM
Innovative Tyres & Tubes Ltd.,147000,6.45,6.75,9.4815,INNOVATIVE,,SM
Integrated Personnel Services ,4000,128.9,123.5,5.156,IPSL,,SM
Ishan International Ltd.,3200,32.8,34.5,1.0495999999999999,ISHAN,,SM
Jalan Transolutions (India) Lt,54000,5.0,5.05,2.7,JALAN,,SM
Jay Jalaram Technologies Ltd.,1000,295.0,305.95,2.95,KORE,,SM
Jeena Sikho Lifecare Ltd.,5000,972.55,940.0,48.6275,JSLL,,SM
Jet Knitwears Ltd.,3000,98.95,94.25,2.9685,JETKNIT,,SM
JFL Life Sciences Ltd.,2000,46.65,46.9,0.933,JFLLIFE,,SM
KN Agri Resources Ltd.,9600,130.85,131.0,12.5616,KNAGRI,,SM
Kore Digital Ltd.,800,307.75,307.75,2.462,KDL,,SM
Kotyark Industries Ltd.,24400,699.85,685.2,170.7634,KOTYARK,,SM
Krishca Strapping Solutions Lt,8000,220.0,227.0,17.6,KRISHCA,,SM
Krishna Defence and Allied Ind,42000,275.0,285.0,115.5,KRISHNADEF,,SM
Le Merite Exports Ltd.,4800,46.0,44.8,2.208,LEMERITE,,SM
Magson Retail & Distribution L,26000,88.45,88.9,22.997,MAGSON,,SM
Maks Energy Solutions India Lt,24000,88.8,84.6,21.312,MAKS,,SM
Mangalam Worldwide Ltd.,0,122.95,118.9,0.0,MWL,,SM
Marvel Decor Ltd.,18000,45.6,45.75,8.208,MDL,,SM
MCON Rasayan India Ltd.,12000,123.0,128.85,14.76,MCON,,SM
Mindpool Technologies Ltd.,1000,79.65,75.9,0.7965,MINDPOOL,,SM
Mohini Health & Hygiene Ltd.,21000,66.25,69.0,13.9125,MHHL,,SM
MOS Utility Ltd.,11200,88.9,87.5,9.956800000000001,MOS,,SM
Network People Services Techno,4000,1321.0,1345.0,52.84,NPST,,SM
Nidan Laboratories And Healthc,85000,31.05,31.15,26.3925,NIDAN,,SM
Nirman Agri Genetics Ltd.,6000,179.5,184.0,10.77,NIRMAN,,SM
Omfurn India Ltd.,4000,84.95,84.0,3.398,OMFURN,,SM
Parin Furniture Ltd.,2000,71.0,71.0,1.42,PARIN,,SM
Party Cruisers Ltd.,46000,65.0,64.25,29.9,PARTYCRUS,,SM
PE Analytics Ltd.,16800,210.15,206.8,35.3052,PROPEQUITY,,SM
Pentagon Rubber Ltd.,4000,113.8,120.0,4.552,PENTAGON,,SM
Perfect Infraengineers Ltd.,66000,22.0,23.25,14.52,PERFECT,,SM
Phantom Digital Effects Ltd.,34800,435.15,433.65,151.4322,PHANTOMFX,,SM
Precision Metaliks Ltd.,22000,42.2,44.5,9.284,PRECISION,,SM
Pritika Engineering Components,44000,70.95,71.5,31.218,PRITIKA,,SM
Prolife Industries Ltd.,500,225.0,218.0,1.125,PROLIFE,,SM
Proventus Agrocom Ltd.,800,890.0,891.0,7.12,PROV,,SM
Pulz Electronics Ltd.,12000,73.15,77.0,8.778,PULZ,,SM
QMS Medical Allied Services Lt,4000,136.0,136.65,5.44,QMSMEDI,,SM
Quicktouch Technologies Ltd.,4000,205.65,215.05,8.226,QUICKTOUCH,,SM
Rachana Infrastructure Ltd.,1900,98.0,99.85,1.862,RILINFRA,,SM
RBM Infracon Ltd.,9000,161.25,153.6,14.5125,RBMINFRA,,SM
REX Pipes and Cables Industrie,4000,66.05,63.9,2.642,REXPIPES,,SM
Richa Info Systems Ltd.,1000,57.8,57.8,0.578,RICHA,,SM
Rite Zone Chemcon India Ltd.,1600,60.0,60.0,0.96,RITEZONE,,SM
Sabar Flex India Ltd.,20000,26.0,25.6,5.2,SABAR,,SM
Salasar Exteriors & Contour Lt,75000,26.25,25.0,19.6875,SECL,,SM
Shera Energy Ltd.,94000,138.7,131.25,130.378,SHERA,,SM
Shigan Quantum Technologies Lt,3000,120.9,121.0,3.627,SHIGAN,,SM
Shree Tirupati Balajee FIBC Lt,4000,334.8,318.9,13.392,TIRUPATI,,SM
Shubhlaxmi Jewel Art Ltd.,3000,89.5,89.5,2.685,SHUBHLAXMI,,SM
SKP Bearing Industries Ltd.,19000,199.95,196.5,37.9905,SKP,,SM
SMVD Poly Pack Ltd.,16160,10.1,10.25,1.63216,SMVD,,SM
Solex Energy Ltd.,10000,554.5,576.65,55.45,SOLEX,,SM
Sonu Infratech Ltd.,24000,51.0,53.65,12.24,SONUINFRA,,SM
Sotac Pharmaceuticals Ltd.,2400,118.0,124.0,2.832,SOTAC,,SM
Spectrum Electrical Industries,500,951.0,1000.0,4.755,SPECTRUM,,SM
Spectrum Talent Management Ltd,26400,127.8,128.65,33.7392,SPECTSTM,,SM
Surani Steel Tubes Ltd.,18000,295.45,284.0,53.181,SURANI,,SM
Swaraj Suiting Ltd.,8000,95.0,98.0,7.6,SWARAJ,,SM
Swastik Pipes Ltd.,4800,97.4,97.9,4.6752,SWASTIK,,SM
Synoptics Technologies Ltd.,12600,127.0,127.2,16.002,SYNOPTICS,,SM
Systango Technologies Ltd.,113600,227.85,235.0,258.8376,SYSTANGO,,SM
Tara Chand Infralogistic Solut,24000,110.35,113.0,26.484,TARACHAND,,SM
Thejo Engineering Ltd.,600,1649.5,1652.45,9.897,THEJO,,SM
Tridhya Tech Ltd.,30000,42.95,42.85,12.885,TRIDHYA,,SM
Uma Converter Ltd.,24000,34.5,35.35,8.28,UMA,,SM
Upsurge Seeds Of Agriculture L,5400,349.0,355.0,18.846,USASEEDS,,SM
Urban Enviro Waste Management ,10800,131.5,136.05,14.202,URBAN,,SM
Vaidya Sane Ayurved Laboratori,4000,311.0,314.0,12.44,MADHAVBAUG,,SM
Varanium Cloud Ltd.,215000,156.1,156.75,335.615,CLOUD,,SM
Vasa Denticity Ltd.,11000,426.5,439.0,46.915,DENTALKART,,SM
Veekayem Fashion And Apparels ,4000,76.0,76.0,3.04,VEEKAYEM,,SM
Vertexplus Technologies Ltd.,1200,181.0,173.0,2.172,VERTEXPLUS,,SM
Viaz Tyres Ltd.,20000,42.5,41.0,8.5,VIAZ,,SM
Vilin Bio Med Ltd.,4000,21.5,21.6,0.86,VILINBIO,,SM
Vital Chemtech Ltd.,18000,97.0,98.1,17.46,VITAL,,SM
Vivo Collaboration Solutions L,3200,111.0,107.5,3.552,VIVO,,SM
V-Marc India Ltd.,87000,116.25,119.3,101.1375,VMARCIND,,SM
Walpar Nutritions Ltd.,2000,87.0,87.0,1.74,WALPAR,,SM
Oriana Power Limited,26400,327.55,337.75,86.4732,ORIANA,,SM
Sangani Hospitals Limited,15000,39.7,39.9,5.955,SANGANI,,SM
Service Care Limited,6000,57.0,59.0,3.42,SERVICE,,SM
Shri Techtex Limited,36000,79.6,82.75,28.656,SHRITECH,,SM
Srivari Spices & Foods Ltd,21000,113.65,110.0,23.8665,SSFL,,SM
Vinsys IT Services India Ltd,25000,265.75,277.25,66.4375,VINSYS,,SM
Yasons Chemex Care Ltd,15000,28.15,28.85,4.2225,YCCL,,SM
Yudiz Solutions Ltd,12800,153.5,157.5,19.648,YUDIZ,,SM
Zeal Global Services Ltd,2400,177.0,182.0,4.248,ZEAL,,SM
Crop Life Science Limited,20000,41.0,41.0,8.2,CLSL,,SM
Sungarner Energies Limited,4800,216.0,223.45,10.368,SEL,,SM
Sahaj Fashions,16000,26.0,27.5,4.16,SAHAJ,,SM
CPS Shapers,2400,445.0,450.0,10.68,CPS,,SM
Mono Pharmacare,124000,34.9,34.0,43.276,MONOPHARMA,,SM
Basilic Fly Studio,225600,292.85,271.3,660.6696000000001,BASILIC,,SM
Pramara Promotions Limited,74000,88.25,91.2,65.305,PRAMARA,,SM
Saroja Pharma Industries Limit,17600,55.0,60.0,9.68,SAROJA,,SM
Unihealth Consultancy,14000,129.2,132.35,18.087999999999997,UNIHEALTH,,ST
Jiwanram Sheoduttrai,558000,19.85,22.05,110.763,JIWANRAM,,SM
Holmarc Opto Mechatronics,255000,82.95,87.3,211.5225,HOLMARC,,ST
Chavda Infra,252000,79.95,83.85,201.474,CHAVDA,,ST
Madhusudan Masala,130000,111.4,115.75,144.82,MADHUSUDAN,,ST
Kundan Edifice,78000,69.7,73.35,54.366,KEL,,ST
Kody Techno,362400,216.85,206.55,785.8644,KODYTECH,,ST
Cellcor Gadgets,138000,111.75,106.45,154.215,CELLECOR,,ST
Marco Cables,636000,42.6,44.7,270.936,MARCO,,ST
HiGreen Carbon,81600,93.5,89.05,76.296,HIGREEN,,ST
Master Components,90000,140.3,140.5,126.27000000000002,MASTER,,ST
Saakshi Medtech,884400,153.0,153.3,1353.132,SAAKSHI,,ST
,1034400,283.5,171.0,2932.524,DIGIKORE,,ST
,10000,29.0,21.0,2.9,DUDIG-RE,,ST
,114000,1.0,1.5,1.14,GICL-RE,,ST
,721600,76.0,80.0,548.416,MAL,,ST
