Company Name,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Code,BSE_Code,Segment
Adishakti Loha and Ispat Ltd.,80000,11.08,9.24,8.864,,543377,M 
Promax Power Ltd.,12500,58.8,64.0,7.35,,543375,M 
Shri Venkatesh Refineries Ltd.,13000,227.0,229.85,29.51,,543373,M 
Getalong Enterprise Ltd.,2000,162.0,165.0,3.24,,543372,M 
SBL Infratech Ltd.,30000,79.0,74.9,23.7,,543366,M 
Markolines Pavement Technologi,10400,140.5,139.8,14.612,,543364,M 
Prevest Denpro Ltd.,13200,486.1,484.2,64.1652,,543363,M 
PlatinumOne Business Services ,600,217.6,222.0,1.3056,,543352,M 
Aashka Hospitals Ltd.,11000,60.98,60.05,6.7078,,543346,M 
Gretex Corporate Services Ltd.,21870,306.0,304.0,66.9222,,543324,M 
AA Plus Tradelink Ltd.,16000,11.61,11.22,1.8576,,543319,M 
Navoday Enterprises Ltd.,48000,9.05,9.4,4.344,,543305,M 
Suumaya Corporation Ltd.,149400,8.62,9.07,12.878279999999998,,543274,M 
Knowledge Marine & Engineering,12750,1642.7,1634.65,209.44425,,543273,M 
MRP Agro Ltd.,2000,134.5,141.55,2.69,,543262,M 
Veer Global Infraconstruction ,6600,117.5,116.0,7.755,,543241,M 
GM Polyplast Ltd.,134400,170.0,166.55,228.48,,543239,M 
Secmark Consultancy Ltd.,3750,85.99,85.5,3.224625,,543234,M 
Billwin Industries Ltd.,3000,45.0,49.9,1.35,,543209,M 
Cospower Engineering Ltd.,1000,302.0,310.0,3.02,,543172,M 
SM Auto Stamping Ltd.,4000,41.94,42.0,1.6776,,543065,M 
Chandra Bhagat Pharma Ltd.,5000,127.0,128.0,6.35,,542934,M 
Janus Corporation Ltd.,112000,4.07,3.88,4.558400000000001,,542924,M 
Goblin India Ltd.,2000,52.55,52.55,1.051,,542850,M 
Misquita Engineering Ltd.,10000,41.3,38.53,4.13,,542801,M 
Cian Healthcare Ltd.,10000,26.0,25.55,2.6,,542678,M 
Evans Electric Ltd.,2000,145.05,150.0,2.901,,542668,M 
VR Films & Studios Ltd.,14000,44.77,42.64,6.2678,,542654,M 
Northern Spirits Ltd.,8000,436.45,431.75,34.916,,542628,M 
Jonjua Overseas Ltd.,38060,13.59,13.77,5.172354,,542446,M 
Diksha Greens Ltd.,50000,4.08,4.05,2.04,,542155,M 
Roni Households Ltd.,3600,38.02,36.22,1.36872,,542145,M 
Sun Retail Ltd.,1104000,0.6,0.55,6.624,,542025,M 
Innovative Ideals And Services,174000,12.27,11.69,21.3498,,541983,M 
Ganesh Films India Ltd.,24000,17.15,18.05,4.116,,541703,M 
WAA Solar Ltd.,20800,89.42,90.09,18.59936,,541445,M 
Affordable Robotic & Automatio,18000,749.35,736.15,134.883,,541402,M 
Innovators Facade Systems Ltd.,75200,253.45,266.75,190.5944,,541353,M 
Milestone Furniture Ltd.,3000,5.13,5.13,0.1539,,541337,M 
Indo US Bio-Tech Ltd.,3000,235.9,225.0,7.077,,541304,M 
Taylormade Renewables Ltd.,18400,557.9,572.65,102.6536,,541228,M 
Benara Bearings And Pistons Lt,2000,14.15,13.8,0.283,,541178,M 
Inflame Appliances Ltd.,5250,660.5,669.55,34.67625,,541083,M 
Diggi Multitrade Ltd.,80000,22.5,22.18,18.0,,540811,M 
Sanghvi Brands Ltd.,1000,18.35,19.31,0.1835,,540782,M 
Kaarya Facilities And Services,12000,6.08,6.75,0.7296,,540756,M 
AKM Creations Ltd.,6000,40.0,40.75,2.4,,540718,M 
Sagar Diamonds Ltd.,6000,38.01,39.44,2.2806,,540715,M 
Escorp Asset Management Ltd.,19950,63.9,71.0,12.74805,,540455,M 
Prime Fresh Ltd.,750,257.95,255.0,1.934625,,540404,M 
RMC Switchgears Ltd.,15500,768.9,809.0,119.1795,,540358,M 
Aditya Consumer Marketing Ltd.,10000,78.0,74.0,7.8,,540146,M 
DRA Consultants Ltd.,2500,31.45,31.5,0.78625,,540144,M 
Riddhi Steel & Tube Ltd.,12000,32.25,32.45,3.87,,540082,M 
Khemani Distributors & Marketi,4800,34.7,31.55,1.6656,,539788,M 
Waaree Technologies Ltd.,7700,345.1,341.05,26.5727,,539337,M 
Pecos Hotels and Pubs Ltd.,3000,100.02,101.0,3.0006,,539273,M 
Growington Ventures India Ltd.,13950,202.35,202.6,28.227825,,539222,M 
Filtra Consultants and Enginee,21000,42.85,44.26,8.9985,,539098,M 
SVP Housing Ltd.,12500,73.4,75.0,9.175,,539041,M 
Raghuvansh Agrofarms Ltd.,1250,203.15,202.9,2.539375,,538921,M 
Jet Infraventure Ltd.,20000,10.55,11.1,2.11,,538794,M 
Aryaman Capital Markets Ltd.,5000,60.0,50.0,3.0,,538716,M 
Tarini International Ltd.,6000,6.15,6.09,0.369,,538496,M 
GCM Capital Advisors Ltd.,12000,5.77,6.07,0.6924,,538319,M 
Laxmipati Engineering Works Lt,18000,43.2,36.0,7.776,,537669,M 
Unishire Urban Infra Ltd.,10000,1.77,1.66,0.177,,537582,M 
Polymac Thermoformers Ltd.,21600,32.21,32.21,6.95736,,537573,M 
SRG Securities Finance Ltd.,3000,22.22,20.2,0.6666,,536710,M 
Asarfi Hospital Ltd,84000,129.85,132.6,109.074,,543943,M 
Innovatus Entertainment Networ,9000,39.0,39.73,3.51,,543951,M 
Khazanchi Jewellers Ltd,13000,211.85,216.0,27.5405,,543953,M 
Shelter Pharma Limited,180000,51.35,51.73,92.43,,543963,M 
Aatmaj Healthcare Ltd.,42000,51.1,51.7,21.462,AATMAJ,,SM
AB Cotspin India Ltd.,4000,101.0,101.4,4.04,ABCOTS,,SM
Accord Synergy Ltd.,2000,27.5,27.95,0.55,ACCORD,,SM
AG Universal Ltd.,20000,71.0,67.6,14.2,AGUL,,SM
Agarwal Float Glass India Ltd.,78000,47.5,50.4,37.05,AGARWALFT,,SM
Agni Green Power Ltd.,95000,32.1,32.5,30.495,AGNI,,SM
All E Technologies Ltd.,48000,175.7,172.2,84.336,ALLETEC,,SM
Ameya Precision Engineers Ltd.,28000,61.0,62.5,17.08,AMEYA,,SM
Amiable Logistics (India) Ltd.,4800,88.5,85.5,4.248,AMIABLE,,SM
ANI Integrated Services Ltd.,9600,65.4,62.45,6.2784,AISL,,SM
Anlon Technology Solution Ltd.,7200,327.15,323.35,23.5548,ANLON,,SM
Annapurna Swadisht Ltd.,14000,322.0,321.4,45.08,ANNAPURNA,,SM
Arham Technologies Ltd.,27000,118.0,118.0,31.86,ARHAM,,SM
Arihant Academy Ltd.,1600,139.9,142.3,2.2384,ARIHANTACA,,SM
Aristo Bio-Tech and Lifescienc,30400,84.65,87.65,25.7336,ARISTO,,SM
Aurangabad Distillery Ltd.,6000,232.05,231.0,13.923,AURDIS,,SM
Auro Impex & Chemicals Ltd.,33600,70.8,70.65,23.7888,AUROIMPEX,,SM
Baheti Recycling Industries Lt,25500,154.55,151.0,39.410250000000005,BAHETI,,SM
Beta Drugs Ltd.,6000,1042.95,1074.25,62.577,BETA,,SM
BEW Engineering Ltd.,1500,1375.0,1380.0,20.625,BEWLTD,,SM
Bombay Metrics Supply Chain Lt,73600,127.0,132.75,93.472,BMETRICS,,SM
Bright Solar Ltd.,168000,5.75,5.5,9.66,BRIGHT,,SM
Cadsys India Ltd.,20000,163.45,155.7,32.69,CADSYS,,SM
Cell Point (India) Ltd.,42000,57.25,56.45,24.045,CELLPOINT,,SM
Chaman Metallics Ltd.,210000,82.2,77.45,172.62,CMNL,,SM
Continental Seeds and Chemical,6666,31.95,32.7,2.129787,CONTI,,SM
Cool Caps Industries Ltd.,2000,554.95,572.95,11.099,COOLCAPS,,SM
Crayons Advertising Ltd.,38000,158.6,162.1,60.268,CRAYONS,,SM
Cyber Media Research & Service,1600,140.7,134.0,2.2512,CMRSL,,SM
DE Neers Tools Ltd.,19200,256.3,270.5,49.2096,DENEERS,,SM
Destiny Logistics & Infra Ltd.,60000,27.4,26.1,16.44,DESTINY,,SM
Dhanuka Realty Ltd.,6000,9.6,9.6,0.576,DRL,,SM
DK Enterprises Global Ltd.,6000,86.0,83.55,5.16,DKEGL,,SM
Dollex Agrotech Ltd.,40000,47.9,48.25,19.16,DOLLEX,,SM
Drone Destination Ltd.,106000,134.5,137.8,142.57,DRONE,,SM
DU Digital Global Ltd.,17500,54.25,57.1,9.49375,DUGLOBAL,,SM
Ducol Organics & Colours Ltd.,11200,179.5,177.0,20.104,DUCOL,,SM
Dynamic Services & Security Lt,214000,107.1,102.2,229.194,DYNAMIC,,SM
Emkay Taps And Cutting Tools L,8400,390.5,403.7,32.802,EMKAYTOOLS,,SM
Essen Speciality Films Ltd.,80400,152.5,152.45,122.61,ESFL,,SM
Euro Panel Products Ltd.,17000,150.3,147.0,25.551,EUROBOND,,SM
Felix Industries Ltd.,4000,130.0,135.9,5.2,FELIX,,SM
Fidel Softech Ltd.,57000,118.0,119.15,67.26,FIDEL,,SM
Foce India Ltd.,5000,834.0,859.05,41.7,FOCE,,SM
Frog Cellsat Ltd.,10400,257.3,263.95,26.7592,FROG,,SM
Gayatri Rubbers and Chemicals ,8000,81.4,77.55,6.512,GRCL,,SM
Giriraj Civil Developers Ltd.,1800,960.8,915.05,17.2944,GIRIRAJ,,SM
Global Pet Industries Ltd.,105000,89.1,84.8,93.555,GLOBALPET,,SM
Globe International Carriers L,21000,42.5,42.1,8.925,GICL,,SM
Globesecure Technologies Ltd.,3000,112.9,116.45,3.387,GSTL,,SM
Goldstar Power Ltd.,22500,7.05,6.75,1.58625,GOLDSTAR,,SM
Greenchef Appliances Ltd.,72000,135.8,139.4,97.776,GREENCHEF,,SM
Homesfy Realty Ltd.,7800,520.0,530.0,40.56,HOMESFY,,SM
Infinium Pharmachem Ltd.,7000,480.0,500.55,33.6,INFINIUM,,SM
Infollion Research Services Lt,20800,193.0,193.3,40.144,INFOLLION,,SM
Innovana Thinklabs Ltd.,6000,704.0,681.0,42.24,INNOVANA,,SM
Innovative Tyres & Tubes Ltd.,48000,5.3,5.05,2.544,INNOVATIVE,,SM
Ishan International Ltd.,9600,34.5,34.2,3.312,ISHAN,,SM
Jainam Ferro Alloys (I) Ltd.,3000,143.0,139.4,4.29,JAINAM,,SM
Jakharia Fabric Ltd.,14400,32.1,33.1,4.6224,JAKHARIA,,SM
Jalan Transolutions (India) Lt,9000,5.8,6.05,0.522,JALAN,,SM
Jay Jalaram Technologies Ltd.,3000,335.0,335.0,10.05,KORE,,SM
Jeena Sikho Lifecare Ltd.,9500,1035.0,1033.0,98.325,JSLL,,SM
JFL Life Sciences Ltd.,10000,52.45,52.85,5.245,JFLLIFE,,SM
Kck Industries Ltd.,8000,24.0,25.0,1.92,KCK,,SM
KHFM Hospitality and Facility ,62000,54.35,51.8,33.697,KHFM,,SM
KN Agri Resources Ltd.,16000,151.0,154.0,24.16,KNAGRI,,SM
Kore Digital Ltd.,10400,285.0,288.7,29.64,KDL,,SM
Kotyark Industries Ltd.,7200,579.75,583.4,41.742,KOTYARK,,SM
Krishca Strapping Solutions Lt,4000,254.0,251.65,10.16,KRISHCA,,SM
Krishival Foods Ltd.,1500,270.0,275.0,4.05,KRISHIVAL,,SM
Krishna Defence and Allied Ind,64000,287.85,287.0,184.224,KRISHNADEF,,SM
Le Merite Exports Ltd.,9600,53.0,52.9,5.088,LEMERITE,,SM
Lloyds Luxuries Ltd.,15000,114.75,117.2,17.2125,LLOYDS,,SM
Magson Retail & Distribution L,24000,82.85,79.9,19.883999999999997,MAGSON,,SM
Mahickra Chemicals Ltd.,6000,82.85,81.0,4.970999999999999,MAHICKRA,,SM
Maks Energy Solutions India Lt,60000,55.35,52.75,33.21,MAKS,,SM
Mangalam Worldwide Ltd.,2400,123.95,115.5,2.9748,MWL,,SM
Marvel Decor Ltd.,22000,43.75,41.7,9.625,MDL,,SM
Mega Flex Plastics Ltd.,12000,48.0,50.35,5.76,MEGAFLEX,,SM
Milton Industries Ltd.,4400,25.6,26.95,1.1264,MILTON,,SM
Mohini Health & Hygiene Ltd.,12000,85.95,83.95,10.314,MHHL,,SM
MOS Utility Ltd.,25600,105.5,107.35,27.008,MOS,,SM
Moxsh Overseas Educon Ltd.,6400,130.0,130.5,8.32,MOXSH,,SM
Network People Services Techno,76000,1307.0,1360.6,993.32,NPST,,SM
Nidan Laboratories And Healthc,25000,37.3,37.85,9.325,NIDAN,,SM
Nirman Agri Genetics Ltd.,14400,164.1,166.95,23.6304,NIRMAN,,SM
Omfurn India Ltd.,58000,87.45,83.3,50.721,OMFURN,,SM
Party Cruisers Ltd.,38000,67.65,66.9,25.707,PARTYCRUS,,SM
Pattech Fitwell Tube Component,15000,71.6,65.0,10.74,PATTECH,,SM
PE Analytics Ltd.,31200,207.05,212.05,64.5996,PROPEQUITY,,SM
Penta Gold Ltd.,7200,12.45,13.1,0.8964,PENTAGOLD,,ST
Pentagon Rubber Ltd.,10000,138.0,139.1,13.8,PENTAGON,,SM
Perfect Infraengineers Ltd.,36000,24.15,24.85,8.694,PERFECT,,SM
Phantom Digital Effects Ltd.,37200,485.5,506.35,180.606,PHANTOMFX,,SM
Precision Metaliks Ltd.,46000,45.65,47.1,20.999,PRECISION,,SM
Pritika Engineering Components,64000,81.55,86.1,52.192,PRITIKA,,SM
Prolife Industries Ltd.,3500,272.0,261.7,9.52,PROLIFE,,SM
Proventus Agrocom Ltd.,3840,1003.0,1061.5,38.5152,PROV,,SM
Pulz Electronics Ltd.,28000,82.4,79.15,23.072,PULZ,,SM
QMS Medical Allied Services Lt,1000,145.0,150.0,1.45,QMSMEDI,,SM
Quadpro ITeS Ltd.,96000,6.4,6.45,6.144,QUADPRO,,SM
Quality Foils (India) Ltd.,4000,114.0,120.0,4.56,QFIL,,SM
Quicktouch Technologies Ltd.,42000,217.85,207.5,91.497,QUICKTOUCH,,SM
Rachana Infrastructure Ltd.,14200,106.3,108.45,15.0946,RILINFRA,,SM
RBM Infracon Ltd.,18000,116.75,122.9,21.015,RBMINFRA,,SM
Remus Pharmaceuticals Ltd.,2800,4403.65,4408.75,123.30219999999998,REMUS,,SM
REX Pipes and Cables Industrie,8000,74.6,76.25,5.968,REXPIPES,,SM
Richa Info Systems Ltd.,11000,63.2,64.1,6.952,RICHA,,SM
Rite Zone Chemcon India Ltd.,6400,65.85,67.2,4.2143999999999995,RITEZONE,,SM
RM Drip and Sprinklers System ,6000,43.0,44.0,2.58,RMDRIP,,SM
Sabar Flex India Ltd.,60000,26.35,25.0,15.81,SABAR,,SM
Sahana System Ltd.,18000,268.5,268.4,48.33,SAHANA,,SM
Salasar Exteriors & Contour Lt,6250,25.75,27.1,1.609375,SECL,,SM
Shera Energy Ltd.,38000,147.0,142.7,55.86,SHERA,,SM
Shigan Quantum Technologies Lt,25500,139.0,139.7,35.445,SHIGAN,,SM
Shree Tirupati Balajee FIBC Lt,6000,201.6,192.0,12.096,TIRUPATI,,SM
Shubhlaxmi Jewel Art Ltd.,6000,90.5,90.9,5.43,SHUBHLAXMI,,SM
SKP Bearing Industries Ltd.,10000,224.5,225.05,22.45,SKP,,SM
SMVD Poly Pack Ltd.,32320,12.35,11.8,3.99152,SMVD,,SM
Solex Energy Ltd.,2400,653.95,658.7,15.6948,SOLEX,,SM
Sonu Infratech Ltd.,12000,44.8,43.05,5.376,SONUINFRA,,SM
Sotac Pharmaceuticals Ltd.,2400,123.5,125.7,2.964,SOTAC,,SM
Spectrum Electrical Industries,10000,971.25,925.0,97.125,SPECTRUM,,SM
Spectrum Talent Management Ltd,43200,151.0,151.3,65.232,SPECTSTM,,SM
Srivasavi Adhesive Tapes Ltd.,33000,134.0,141.05,44.22,SRIVASAVI,,SM
Surani Steel Tubes Ltd.,20000,231.5,220.5,46.3,SURANI,,SM
Swaraj Suiting Ltd.,32000,108.15,113.85,34.608,SWARAJ,,SM
Swastik Pipes Ltd.,28800,93.8,91.25,27.0144,SWASTIK,,SM
Synoptics Technologies Ltd.,44400,154.55,160.4,68.62020000000001,SYNOPTICS,,SM
Systango Technologies Ltd.,30400,289.95,276.2,88.1448,SYSTANGO,,SM
Tapi Fruit Processing Ltd.,1500,208.4,202.15,3.126,TAPIFRUIT,,SM
Tara Chand Infralogistic Solut,12000,109.0,104.1,13.08,TARACHAND,,SM
Thejo Engineering Ltd.,2400,1720.05,1706.85,41.2812,THEJO,,SM
Timescan Logistics (India) Ltd,2000,190.75,181.7,3.815,TIMESCAN,,SM
Tridhya Tech Ltd.,840000,47.7,43.45,400.68,TRIDHYA,,SM
Uma Converter Ltd.,60000,43.45,43.55,26.07,UMA,,SM
Upsurge Seeds Of Agriculture L,600,405.0,411.0,2.43,USASEEDS,,SM
Urban Enviro Waste Management ,27600,142.0,137.9,39.192,URBAN,,SM
Ushanti Colour Chem Ltd.,4000,70.0,69.4,2.8,UCL,,SM
Vaidya Sane Ayurved Laboratori,2400,329.9,324.9,7.9176,MADHAVBAUG,,SM
Varanium Cloud Ltd.,146000,150.3,151.15,219.438,CLOUD,,SM
Vasa Denticity Ltd.,9000,478.0,493.0,43.02,DENTALKART,,SM
VASA Retail And Overseas Ltd.,12000,6.2,6.45,0.744,VASA,,SM
Vels Film International Ltd.,14400,141.05,141.4,20.311200000000003,VELS,,SM
Vertexplus Technologies Ltd.,1200,233.0,237.05,2.796,VERTEXPLUS,,SM
Vilin Bio Med Ltd.,12000,23.65,22.95,2.838,VILINBIO,,SM
Vital Chemtech Ltd.,8400,109.1,108.95,9.1644,VITAL,,SM
Viviana Power Tech Ltd.,16000,164.45,172.55,26.312,VIVIANA,,SM
Vivo Collaboration Solutions L,1600,114.0,110.0,1.824,VIVO,,SM
V-Marc India Ltd.,45000,132.45,135.0,59.60249999999999,VMARCIND,,SM
Oriana Power Limited,180000,332.95,354.4,599.31,ORIANA,,SM
Sangani Hospitals Limited,21000,43.25,44.55,9.0825,SANGANI,,SM
Service Care Limited,88000,69.5,70.4,61.16,SERVICE,,SM
Shri Techtex Limited,40000,91.1,92.0,36.44,SHRITECH,,SM
Srivari Spices & Foods Ltd,51000,126.75,126.0,64.6425,SSFL,,SM
Vinsys IT Services India Ltd,151000,298.7,321.45,451.037,VINSYS,,SM
Yasons Chemex Care Ltd,60000,35.3,35.95,21.18,YCCL,,SM
Yudiz Solutions Ltd,33600,201.55,197.45,67.7208,YUDIZ,,SM
Zeal Global Services Ltd,56400,242.5,226.15,136.77,ZEAL,,SM
Crop Life Science Limited,134000,49.9,49.2,66.866,CLSL,,ST
Sungarner Energies Limited,33600,244.65,257.5,82.2024,SEL,,ST
,386400,472.5,185.0,1825.74,CPS,,ST
,2024000,30.45,28.0,616.308,MONOPHARMA,,ST
,300000,29.8,30.35,89.4,SAHAJ,,ST
