Company Name,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Code,BSE_Code,Segment
Focus Business Solution Ltd.,5400,75.0,75.08,4.05,,543312,M 
Navoday Enterprises Ltd.,396000,11.8,9.84,46.728,,543305,M 
Jetmall Spices and Masala Ltd.,24000,23.15,24.5,5.556,,543286,M 
Suumaya Corporation Ltd.,3150,7.75,7.99,0.244125,,543274,M 
Knowledge Marine & Engineering,2750,1495.95,1492.6,41.138625,,543273,M 
MRP Agro Ltd.,7000,138.05,142.0,9.6635,,543262,M 
Veer Global Infraconstruction ,1100,122.0,120.0,1.342,,543241,M 
GM Polyplast Ltd.,22400,176.65,177.5,39.5696,,543239,M 
Secmark Consultancy Ltd.,3750,87.37,88.1,3.276375,,543234,M 
SM Auto Stamping Ltd.,8000,39.06,41.11,3.1248,,543065,M 
ICL Organic Dairy Products Ltd,6000,40.06,38.16,2.4036,,542935,M 
Janus Corporation Ltd.,73500,4.53,4.68,3.32955,,542924,M 
Goblin India Ltd.,26000,54.95,49.0,14.287,,542850,M 
Misquita Engineering Ltd.,2000,38.05,40.0,0.761,,542801,M 
Cian Healthcare Ltd.,16000,21.56,22.73,3.4496,,542678,M 
Evans Electric Ltd.,2000,144.05,149.0,2.881,,542668,M 
VR Films & Studios Ltd.,12000,45.0,43.17,5.4,,542654,M 
Northern Spirits Ltd.,8000,384.0,374.9,30.72,,542628,M 
Jonjua Overseas Ltd.,6920,14.15,13.48,0.97918,,542446,M 
Diksha Greens Ltd.,14000,3.28,3.28,0.4592,,542155,M 
Sun Retail Ltd.,144000,0.7,0.7,1.008,,542025,M 
Innovative Ideals And Services,324000,19.55,18.62,63.342,,541983,M 
MAC Hotels Ltd.,6000,36.45,35.4,2.1870000000000003,,541973,M 
Ganesh Films India Ltd.,35200,20.6,20.76,7.2512,,541703,M 
WAA Solar Ltd.,27200,79.68,74.99,21.67296,,541445,M 
Affordable Robotic & Automatio,11600,653.9,633.35,75.8524,,541402,M 
Innovators Facade Systems Ltd.,36800,213.85,210.4,78.6968,,541353,M 
Milestone Furniture Ltd.,3000,4.9,4.9,0.14700000000000002,,541337,M 
Indo US Bio-Tech Ltd.,5000,227.0,217.05,11.35,,541304,M 
Dr Lalchandani Labs Ltd.,4000,29.5,28.4,1.18,,541299,M 
Taylormade Renewables Ltd.,23200,509.95,485.7,118.3084,,541228,M 
Benara Bearings And Pistons Lt,10000,16.35,17.0,1.635,,541178,M 
Inflame Appliances Ltd.,2750,647.5,647.1,17.80625,,541083,M 
Angel Fibers Ltd.,4000,22.59,21.52,0.9036,,541006,M 
Sanghvi Brands Ltd.,1000,15.7,16.52,0.157,,540782,M 
Sagar Diamonds Ltd.,12000,40.0,39.78,4.8,,540715,M 
Chothani Foods Ltd.,60000,26.2,26.68,15.72,,540681,M 
Yug Decor Ltd.,10000,87.2,85.5,8.72,,540550,M 
Octaware Technologies Ltd.,4800,31.0,32.0,1.488,,540416,M 
RMC Switchgears Ltd.,10500,756.45,728.15,79.42725000000002,,540358,M 
Aditya Consumer Marketing Ltd.,40000,71.27,82.0,28.508,,540146,M 
Shiva Granito Export Ltd.,10000,5.95,5.65,0.595,,540072,M 
Franklin Leasing And Finance L,28000,9.0,9.1,2.52,,539839,M 
Ganga Pharmaceuticals Ltd.,8000,12.0,14.99,0.96,,539680,M 
Waaree Technologies Ltd.,2100,348.7,359.4,7.3227,,539337,M 
Growington Ventures India Ltd.,13950,204.65,200.7,28.548675,,539222,M 
OP Chains Ltd.,300000,21.0,25.0,63.0,,539116,M 
SVP Housing Ltd.,55000,65.47,62.36,36.0085,,539041,M 
SSPN Finance Ltd.,4000,6.88,6.27,0.2752,,539026,M 
Tarini International Ltd.,24000,6.3,6.1,1.512,,538496,M 
GCM Capital Advisors Ltd.,9000,7.52,7.41,0.6768,,538319,M 
Polymac Thermoformers Ltd.,13600,32.02,32.11,4.35472,,537573,M 
GCM Commodity & Derivatives Lt,6000,4.72,4.5,0.2832,,535917,M 
Alacrity Securities Ltd.,8000,11.7,13.6,0.936,,535916,M 
Shantiguru Industries Ltd.,3000,10.69,10.73,0.3207,,534708,M 
Asarfi Hospital Ltd,10000,106.85,107.0,10.685,,543943,M 
Innovatus Entertainment Networ,3000,32.0,31.15,0.96,,543951,M 
Khazanchi Jewellers Ltd,6000,201.8,201.25,12.108,,543953,M 
Shelter Pharma Limited,15000,42.0,42.15,6.3,,543963,M 
Shoora Designs Limited,9000,66.95,62.55,6.0255,,543970,M 
Bondada Engineering Limited,160000,166.9,162.55,267.04,,543971,M 
Aatmaj Healthcare Ltd.,28000,47.3,45.2,13.244,AATMAJ,,SM
AB Cotspin India Ltd.,8000,86.0,90.5,6.88,ABCOTS,,SM
AB Infrabuild Ltd.,12000,27.55,29.0,3.306,ABINFRA,,SM
AG Universal Ltd.,2000,59.25,59.25,1.185,AGUL,,SM
Agarwal Float Glass India Ltd.,3000,41.1,41.05,1.233,AGARWALFT,,SM
Agni Green Power Ltd.,20000,25.7,25.5,5.14,AGNI,,SM
All E Technologies Ltd.,54400,159.6,145.9,86.8224,ALLETEC,,SM
Ambani Organics Ltd.,2000,125.4,132.0,2.508,AMBANIORG,,SM
Ameya Precision Engineers Ltd.,12000,50.4,49.15,6.048,AMEYA,,SM
ANI Integrated Services Ltd.,8400,65.0,66.5,5.46,AISL,,SM
Annapurna Swadisht Ltd.,26000,273.15,269.0,71.01899999999999,ANNAPURNA,,SM
Aristo Bio-Tech and Lifescienc,14400,76.1,73.8,10.9584,ARISTO,,SM
ASL Industries Ltd.,48000,20.7,20.0,9.936,ASLIND,,SM
Aurangabad Distillery Ltd.,1000,190.0,190.0,1.9,AURDIS,,SM
Auro Impex & Chemicals Ltd.,65600,61.4,64.4,40.2784,AUROIMPEX,,SM
Baheti Recycling Industries Lt,13500,144.25,145.0,19.47375,BAHETI,,SM
Beta Drugs Ltd.,3800,985.0,1040.0,37.43,BETA,,SM
BEW Engineering Ltd.,10250,1653.55,1557.65,169.488875,BEWLTD,,SM
Bombay Metrics Supply Chain Lt,4000,128.65,128.0,5.146,BMETRICS,,SM
Bright Solar Ltd.,45000,5.4,5.35,2.43,BRIGHT,,SM
Cadsys India Ltd.,28000,180.3,189.75,50.484,CADSYS,,SM
Cell Point (India) Ltd.,13200,51.05,50.6,6.7386,CELLPOINT,,SM
Chaman Metallics Ltd.,27000,65.65,63.2,17.725500000000004,CMNL,,SM
CMM Infraprojects Ltd.,3000,3.8,3.8,0.114,CMMIPL,,ST
Continental Seeds and Chemical,13332,32.65,33.0,4.352898,CONTI,,SM
Cool Caps Industries Ltd.,23250,512.25,523.0,119.098125,COOLCAPS,,SM
Crayons Advertising Ltd.,36000,146.35,141.25,52.686,CRAYONS,,SM
Cyber Media Research & Service,1600,125.0,127.0,2.0,CMRSL,,SM
DE Neers Tools Ltd.,1200,243.0,240.0,2.916,DENEERS,,SM
Destiny Logistics & Infra Ltd.,66000,46.45,48.85,30.657,DESTINY,,SM
Dollex Agrotech Ltd.,12000,43.9,43.95,5.268,DOLLEX,,SM
Drone Destination Ltd.,54000,116.35,115.0,62.829,DRONE,,SM
DU Digital Global Ltd.,15000,47.9,48.4,7.185,DUGLOBAL,,SM
Ducol Organics & Colours Ltd.,6400,169.9,169.0,10.8736,DUCOL,,SM
Dynamic Services & Security Lt,8000,146.55,154.25,11.724,DYNAMIC,,SM
Emkay Taps And Cutting Tools L,1200,526.0,529.95,6.312,EMKAYTOOLS,,SM
Essen Speciality Films Ltd.,25200,130.7,128.75,32.93639999999999,ESFL,,SM
Euro Panel Products Ltd.,14000,137.0,134.5,19.18,EUROBOND,,SM
Felix Industries Ltd.,13000,107.8,108.3,14.014,FELIX,,SM
Fidel Softech Ltd.,6000,117.0,117.0,7.02,FIDEL,,SM
Foce India Ltd.,3000,799.0,790.0,23.97,FOCE,,SM
Frog Cellsat Ltd.,14000,229.7,233.3,32.158,FROG,,SM
Gayatri Rubbers and Chemicals ,32000,120.0,114.3,38.4,GRCL,,SM
Global Pet Industries Ltd.,21000,74.55,71.05,15.6555,GLOBALPET,,SM
Goldstar Power Ltd.,112500,12.0,11.45,13.5,GOLDSTAR,,SM
Greenchef Appliances Ltd.,64000,114.4,106.15,73.216,GREENCHEF,,SM
Homesfy Realty Ltd.,2700,425.0,430.1,11.475,HOMESFY,,SM
Infinium Pharmachem Ltd.,4000,292.6,308.0,11.704,INFINIUM,,SM
Innovana Thinklabs Ltd.,5200,577.6,608.0,30.0352,INNOVANA,,SM
Innovative Tyres & Tubes Ltd.,144000,7.15,7.5,10.296,INNOVATIVE,,SM
Ishan International Ltd.,4800,32.35,31.4,1.5528,ISHAN,,SM
Jalan Transolutions (India) Lt,51000,5.5,5.25,2.805,JALAN,,SM
Jay Jalaram Technologies Ltd.,6000,315.0,311.15,18.9,KORE,,SM
Jeena Sikho Lifecare Ltd.,2500,980.0,1000.65,24.5,JSLL,,SM
Jet Knitwears Ltd.,1500,85.55,81.5,1.28325,JETKNIT,,SM
Kandarp Digi Smart BPO Ltd.,4000,20.0,20.0,0.8,KANDARP,,SM
KN Agri Resources Ltd.,4800,129.0,127.0,6.192,KNAGRI,,SM
Kore Digital Ltd.,11200,298.35,298.3,33.415200000000006,KDL,,SM
Kotyark Industries Ltd.,35600,663.65,683.6,236.2594,KOTYARK,,SM
Krishca Strapping Solutions Lt,66000,222.7,208.8,146.982,KRISHCA,,SM
Krishna Defence and Allied Ind,19000,286.95,282.0,54.5205,KRISHNADEF,,SM
Laxmi Goldorna House Ltd.,8000,88.9,84.7,7.112,LGHL,,SM
Le Merite Exports Ltd.,3200,49.0,48.0,1.568,LEMERITE,,SM
Lead Reclaim And Rubber Produc,18000,48.55,46.25,8.739,LRRPL,,SM
Lloyds Luxuries Ltd.,6000,83.5,85.95,5.01,LLOYDS,,SM
Magson Retail & Distribution L,28000,83.0,81.4,23.24,MAGSON,,SM
Mahickra Chemicals Ltd.,6000,85.0,83.95,5.1,MAHICKRA,,SM
Mangalam Worldwide Ltd.,1200,119.0,119.25,1.428,MWL,,SM
Marvel Decor Ltd.,12000,45.2,43.05,5.424,MDL,,SM
MCON Rasayan India Ltd.,6000,123.0,128.3,7.38,MCON,,SM
Mega Flex Plastics Ltd.,9000,43.0,42.8,3.87,MEGAFLEX,,SM
Mohini Health & Hygiene Ltd.,12000,73.55,76.0,8.826,MHHL,,SM
MOS Utility Ltd.,110400,89.6,90.5,98.9184,MOS,,SM
Network People Services Techno,23600,1322.0,1360.0,311.992,NPST,,SM
Nidan Laboratories And Healthc,11000,34.5,34.7,3.795,NIDAN,,SM
Nirman Agri Genetics Ltd.,13200,180.0,180.7,23.76,NIRMAN,,SM
Omfurn India Ltd.,4000,76.9,73.25,3.076,OMFURN,,SM
Parin Furniture Ltd.,2000,71.0,72.5,1.42,PARIN,,SM
Party Cruisers Ltd.,14000,62.1,62.5,8.694,PARTYCRUS,,SM
Pattech Fitwell Tube Component,9000,64.0,70.0,5.76,PATTECH,,SM
PE Analytics Ltd.,7200,212.95,206.0,15.3324,PROPEQUITY,,SM
Penta Gold Ltd.,103200,9.25,8.85,9.546,PENTAGOLD,,ST
Pentagon Rubber Ltd.,2000,115.0,112.25,2.3,PENTAGON,,SM
Perfect Infraengineers Ltd.,18000,23.95,22.5,4.311,PERFECT,,SM
Phantom Digital Effects Ltd.,13200,451.05,441.65,59.5386,PHANTOMFX,,SM
Precision Metaliks Ltd.,16000,44.1,43.1,7.056,PRECISION,,SM
Pritika Engineering Components,16000,64.65,62.0,10.344000000000001,PRITIKA,,SM
Prolife Industries Ltd.,3500,226.5,240.0,7.9275,PROLIFE,,SM
Proventus Agrocom Ltd.,10240,874.0,859.3,89.4976,PROV,,SM
Pulz Electronics Ltd.,2000,85.5,90.0,1.71,PULZ,,SM
QMS Medical Allied Services Lt,1000,134.0,133.35,1.34,QMSMEDI,,SM
Quadpro ITeS Ltd.,12000,5.95,5.95,0.714,QUADPRO,,SM
Quicktouch Technologies Ltd.,2000,204.75,215.5,4.095,QUICKTOUCH,,SM
Rachana Infrastructure Ltd.,11500,103.1,100.4,11.8565,RILINFRA,,SM
RBM Infracon Ltd.,60000,132.75,126.45,79.65,RBMINFRA,,SM
Reliable Data Services Ltd.,4800,61.0,61.0,2.928,RELIABLE,,SM
Remus Pharmaceuticals Ltd.,6200,4950.0,4935.05,306.9,REMUS,,SM
REX Pipes and Cables Industrie,8000,66.1,66.8,5.288,REXPIPES,,SM
RM Drip and Sprinklers System ,12000,50.4,48.0,6.048,RMDRIP,,SM
Sabar Flex India Ltd.,20000,25.35,25.75,5.07,SABAR,,SM
Sahana System Ltd.,3000,260.2,273.25,7.806,SAHANA,,SM
Shera Energy Ltd.,16000,139.15,138.95,22.264,SHERA,,SM
Shigan Quantum Technologies Lt,9000,119.5,121.7,10.755,SHIGAN,,SM
Shree Tirupati Balajee FIBC Lt,1000,305.0,290.5,3.05,TIRUPATI,,SM
Shubhlaxmi Jewel Art Ltd.,8000,86.0,90.45,6.88,SHUBHLAXMI,,SM
SKP Bearing Industries Ltd.,4000,199.95,199.05,7.998,SKP,,SM
SMVD Poly Pack Ltd.,4040,10.25,10.2,0.4141,SMVD,,SM
Solex Energy Ltd.,6000,580.0,591.1,34.8,SOLEX,,SM
Sonu Infratech Ltd.,51000,60.7,67.45,30.957,SONUINFRA,,SM
SP Refractories Ltd.,1600,96.0,100.0,1.536,SPRL,,SM
Spectrum Electrical Industries,500,975.0,989.0,4.875,SPECTRUM,,SM
Spectrum Talent Management Ltd,15200,128.5,131.7,19.532,SPECTSTM,,SM
Srivasavi Adhesive Tapes Ltd.,3000,116.6,115.2,3.498,SRIVASAVI,,SM
Surani Steel Tubes Ltd.,32000,280.0,292.4,89.6,SURANI,,SM
Swaraj Suiting Ltd.,12000,93.9,92.0,11.268,SWARAJ,,SM
Swastik Pipes Ltd.,16800,86.4,86.0,14.5152,SWASTIK,,SM
Synoptics Technologies Ltd.,8400,127.9,125.45,10.7436,SYNOPTICS,,SM
Systango Technologies Ltd.,44800,246.7,239.2,110.5216,SYSTANGO,,SM
Tara Chand Infralogistic Solut,72000,113.05,105.5,81.396,TARACHAND,,SM
Thejo Engineering Ltd.,450,1600.0,1597.2,7.2,THEJO,,SM
Transwind Infrastructures Ltd.,8000,11.2,11.2,0.896,TRANSWIND,,SM
Tridhya Tech Ltd.,27000,42.8,41.85,11.556,TRIDHYA,,SM
Uma Converter Ltd.,20000,35.05,33.05,7.01,UMA,,SM
Upsurge Seeds Of Agriculture L,5700,359.95,358.0,20.51715,USASEEDS,,SM
Urban Enviro Waste Management ,20400,123.7,120.0,25.2348,URBAN,,SM
Ushanti Colour Chem Ltd.,4000,62.4,63.0,2.496,UCL,,SM
Vadivarhe Speciality Chemicals,3000,39.6,39.9,1.188,VSCL,,SM
Varanium Cloud Ltd.,77000,151.15,152.65,116.3855,CLOUD,,SM
Vasa Denticity Ltd.,32000,424.0,386.35,135.68,DENTALKART,,SM
VASA Retail And Overseas Ltd.,24000,6.0,6.3,1.44,VASA,,SM
Vels Film International Ltd.,4800,110.9,115.5,5.3232,VELS,,SM
Vertexplus Technologies Ltd.,1200,195.95,206.2,2.3514,VERTEXPLUS,,SM
Vilin Bio Med Ltd.,20000,22.0,22.9,4.4,VILINBIO,,SM
Vital Chemtech Ltd.,12000,97.65,98.0,11.718,VITAL,,SM
Vivo Collaboration Solutions L,1600,113.15,113.0,1.8104,VIVO,,SM
V-Marc India Ltd.,165000,103.25,98.35,170.3625,VMARCIND,,SM
Oriana Power Limited,18000,327.65,310.7,58.977,ORIANA,,SM
Sangani Hospitals Limited,30000,40.55,38.3,12.165,SANGANI,,SM
Shri Techtex Limited,24000,78.95,78.2,18.948,SHRITECH,,SM
Srivari Spices & Foods Ltd,48000,117.5,107.15,56.4,SSFL,,SM
Vinsys IT Services India Ltd,27000,257.85,245.65,69.61950000000002,VINSYS,,SM
Yasons Chemex Care Ltd,90000,28.6,29.05,25.74,YCCL,,SM
Yudiz Solutions Ltd,8800,162.1,162.25,14.2648,YUDIZ,,SM
Zeal Global Services Ltd,31200,179.05,180.7,55.8636,ZEAL,,SM
Crop Life Science Limited,134000,41.3,41.4,55.342,CLSL,,SM
Sungarner Energies Limited,1600,210.0,215.0,3.36,SEL,,SM
Sahaj Fashions,44000,27.05,28.0,11.902,SAHAJ,,SM
CPS Shapers,7800,468.0,445.0,36.504,CPS,,SM
Mono Pharmacare,100000,32.4,31.7,32.4,MONOPHARMA,,SM
Basilic Fly Studio,123600,297.15,286.1,367.2774,BASILIC,,SM
Pramara Promotions Limited,86000,103.7,98.8,89.182,PRAMARA,,ST
Saroja Pharma Industries Limit,17600,67.35,67.2,11.8536,SAROJA,,ST
Unihealth Consultancy,71000,129.05,123.95,91.6255,UNIHEALTH,,ST
Jiwanram Sheoduttrai,24000,21.05,22.15,5.052,JIWANRAM,,ST
Holmarc Opto Mechatronics,291000,75.45,71.9,219.5595,HOLMARC,,ST
Chavda Infra,204000,78.05,82.15,159.222,CHAVDA,,ST
Madhusudan Masala,62000,108.3,114.0,67.146,MADHUSUDAN,,ST
Kundan Edifice,198000,81.7,78.75,161.766,KEL,,ST
Kody Techno,1021600,178.5,160.0,1823.556,KODYTECH,,ST
